Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,2020,2021,2022,2023,2024,2025
Icterus bullockii,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,0,1,0,0,0,0
Incisitermes minor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Blattodea,Kalotermitidae,Incisitermes,0,0,1,0,0,1
Indotyphlops braminus,Not Found,Unknown,Unknown,Animalia,Chordata,Squamata,Unknown,Typhlopidae,Indotyphlops,0,0,1,0,0,0
Isocoma menziesii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Isocoma,0,0,1,0,0,0
Jadera haematoloma,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Rhopalidae,Jadera,1,0,0,1,0,0
Junco hyemalis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Junco,4,9,5,6,38,8
Junonia grisea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,0,0,0,0,2,0
Kniphofia uvaria,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asphodelaceae,Kniphofia,0,0,0,0,1,0
Laccaria fraterna,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,0,0,0,0,3,0
Lactarius alnicola,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,0,0,0,2,3,0
Lactarius rufulus,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Lactarius,0,0,0,1,0,0
Laemostenus complanatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Laemostenus,1,0,0,0,0,0
Laetiporus gilbertsonii,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,0,0,0,4,0,0
Lanius ludovicianus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,0,1,0,0,0,0
Lantanophaga pusillidactylus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Lantanophaga,2,0,0,0,0,0
Larus californicus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,2,1,1,0,1,0
Larus delawarensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,2,0,0,0,0,0
Larus occidentalis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,2,3,3,0,0,2
Latrodectus geometricus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,1,0,2,1,0,0
Latrodectus hesperus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,0,0,0,1,0,0
Lauria cylindracea,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Lauriidae,Lauria,0,0,0,0,1,0
Leiothlypis celata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,1,10,4,2,1,0
Leiothlypis ruficapilla,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,0,1,0,0,0,0
Leocarpus fragilis,Not Found,Unknown,Unknown,Protozoa,Mycetozoa,Myxomycetes,Physarales,Physaraceae,Leocarpus,0,0,0,0,1,0
Lepidium didymum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lepidium,1,0,0,0,0,0
Leptotes marina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,1,1,0,0,0,1
Leratiomyces ceres,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Leratiomyces,1,0,0,11,4,0
Ligustrum lucidum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Ligustrum,0,0,0,2,0,0
Limonium perezii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Plumbaginaceae,Limonium,0,0,1,0,1,0
Linepithema humile,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Linepithema,6,0,1,0,1,2
Liorhyssus hyalinus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Rhopalidae,Liorhyssus,0,0,0,1,0,0
Lobularia maritima,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lobularia,0,1,1,0,1,0
Lumbricus terrestris,Not Found,Unknown,Unknown,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Lumbricus,0,0,0,1,1,0
Lunularia cruciata,Not Found,Unknown,Unknown,Plantae,Marchantiophyta,Marchantiopsida,Lunulariales,Lunulariaceae,Lunularia,0,0,0,0,0,1
Malosma laurina,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Malosma,0,0,1,0,1,1
Marah macrocarpa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah,0,0,0,0,0,1
Mareca americana,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,4,3,2,1,3,5
Mareca strepera,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,1,0,0,0,0,0
Melanerpes formicivorus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,0,1,0,0,0,0
Melilotus indicus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,1,0,1,0,0,0
Melospiza lincolnii,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,1,2,1,2,0,0
Melospiza melodia,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,0,2,2,5,1,0
Melozone crissalis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,1,1,1,5,0,3
Menemerus bivittatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,2,0,0,0,3,0
Microcentrum rhombifolium,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Microcentrum,1,0,0,0,0,0
Microvelia californiensis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Veliidae,Microvelia,0,0,0,1,0,0
Mimus polyglottos,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,2,8,5,6,1,2
Mniotilta varia,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Mniotilta,0,1,0,0,0,0
Modiola caroliniana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Modiola,0,0,0,0,0,1
Molothrus ater,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,0,1,0,0,0,1
Mythimna unipuncta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Mythimna,0,0,1,0,0,0
Myxarium nucleatum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Hyaloriaceae,Myxarium,0,0,0,0,3,0
Neotephritis finalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Neotephritis,0,0,0,0,0,1
Neotoxoptera formosana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Neotoxoptera,1,0,0,0,0,0
Nephus sordidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Nephus,1,0,0,0,0,0
Nicotiana glauca,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,1,0,0,0,0,0
Notonecta hoffmanni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,0,0,0,1,0,0
Nycticorax nycticorax,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,1,0,0,0,0,1
Nyctunguis glendorus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Schendylidae,Nyctunguis,0,0,1,0,0,0
Nymphalis antiopa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,5,1,1,2,7,5
Octolasion cyaneum,Not Found,Unknown,Unknown,Animalia,Annelida,Clitellata,Crassiclitellata,Lumbricidae,Octolasion,0,0,0,0,1,1
Olea europaea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Olea,0,0,0,0,1,0
Oligotoma nigra,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Embioptera,Oligotomidae,Oligotoma,0,0,0,0,0,1
Oloptum miliaceum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oloptum,0,0,0,0,0,1
Omphalotus olivascens,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Omphalotus,0,0,0,1,0,0
Oncopeltus fasciatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Oncopeltus,1,0,0,0,0,0
Onnia subtriquetra,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,Onnia,0,0,0,0,0,1
Opuntia ficus-indica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,0,0,0,1,0,0
Opuntia oricola,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,0,1,0,0,0,0
Orthosia behrensiana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,0,0,1,0,0,0
Orthosia erythrolita,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,0,0,1,0,0,0
Orthosia pacifica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,0,0,2,0,0,0
Otospermophilus beecheyi,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,0,0,0,2,0,0
Oxalis articulata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,1,0,0,0,0,0
Oxalis corniculata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,0,0,0,0,0,1
Oxalis pes-caprae,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,0,0,3,8,1,6
Oxycarenus hyalinipennis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Oxycarenidae,Oxycarenus,1,0,0,0,0,0
Oxychilus draparnaudi,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Oxychilidae,Oxychilus,1,0,0,0,0,0
Ozognathus cornutus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Anobiidae,Ozognathus,0,0,1,0,0,0
Pandion haliaetus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,3,1,0,1,1,0
Paralaoma servilis,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Punctidae,Paralaoma,1,0,0,0,0,0
Passer domesticus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,2,0,1,1,0,2
Passerculus sandwichensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerculus,0,1,1,0,0,0
Passerella iliaca,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,0,0,0,1,0,0
Patagioenas fasciata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,1,1,0,0,0,1
Pelecanus erythrorhynchos,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,1,0,0,0,0,0
Pellaea stictica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Pellaea,0,0,0,1,0,2
Peniophora albobadia,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,0,0,0,0,1,0
Peridroma saucia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Peridroma,0,0,1,0,0,0
Periplaneta americana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta,1,0,0,0,4,2
Pero macdunnoughi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Pero,0,0,1,0,0,0
Phainopepla nitens,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Ptilogonatidae,Phainopepla,1,0,0,4,0,3
Phalacrocorax auritus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0,1,0,0,0,0
Phallus hadriani,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,Phallus,0,0,1,3,1,0
Pheidole navigans,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,1,0,0,0,2,0
Phidippus adumbratus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,0,1,2,0,0,0
Phidippus audax,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,1,0,1,0,0,0
Phidippus johnsoni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,0,0,0,0,0,1
Phoebis sennae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,0,0,0,1,0,1
Phoenix canariensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Phoenix,0,1,0,0,0,0
Phyllocnistis citrella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Phyllocnistis,0,0,1,0,0,0
Phyllolabis myriosticta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Phyllolabis,0,0,1,0,0,0
Pieris rapae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,0,0,0,0,0,1
Pinus canariensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,0,0,0,1,0,0
Pipilo maculatus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,0,0,0,0,0,1
Piranga rubra,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,0,0,0,1,0,0
Platanus racemosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,1,0,0,0,0,0
Platycorypha nigrivirga,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Psyllidae,Platycorypha,0,0,0,0,1,0
Plutella xylostella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Plutellidae,Plutella,1,0,0,0,0,0
Poecile gambeli,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,0,0,0,0,1,0
Pogonortalis doclea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Platystomatidae,Pogonortalis,1,0,0,0,0,0
Polioptila caerulea,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,2,1,0,2,0,0
Polioptila californica,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,0,1,0,0,0,0
Polycarpon tetraphyllum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Polycarpon,0,1,0,0,0,0
Polypogon viridis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Polypogon,0,0,0,0,0,1
Prenolepis imparis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Prenolepis,0,0,0,0,0,1
Procyon lotor,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,0,1,0,0,0,1
Psaltriparus minimus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Psaltriparus,2,2,3,2,1,2
Pseudognaphalium biolettii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pseudognaphalium,0,0,0,1,0,0
Psyllobora vigintimaculata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Psyllobora,0,0,0,0,1,0
Pycnonotus jocosus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,1,0,1,0,0,0
Quercus agrifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,0,0,1,0
Rattus rattus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,0,0,0,1,0,1
Regulus calendula,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,3,9,3,1,0,4
Regulus satrapa,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,1,1,0,0,0,0
Rhagio pollinosus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagio,0,0,1,0,0,0
Rhus ovata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,1,0,0,0,1,0
Ricinus communis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,1,1,1,0,0,1
Rubus ursinus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,0,0,0,0,1,0
Rumina decollata,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Rumina,0,1,0,1,0,0
Sabulodes aegrotata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Sabulodes,1,0,0,0,0,0
Salsola australis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Salsola,0,0,0,1,0,0
Salvia involucrata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,0,0,0,0,0,1
Salvia leucophylla,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,1,0,1,0,0,0
Sassacus vitis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Sassacus,2,0,1,0,1,0
Sayornis nigricans,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,6,12,8,4,5,8
Sayornis saya,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,4,4,0,1,1,1
Sceloporus occidentalis,Not Found,Unknown,Unknown,Animalia,Chordata,Squamata,Unknown,Phrynosomatidae,Sceloporus,0,1,0,2,0,1
Schinus molle,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,0,1,0,0,0,1
Schinus terebinthifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,0,0,0,0,1,0
Schistocerca nitens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,1,1,0,0,1,0
Schizophyllum commune,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,0,0,0,2,3,0
Sciurus niger,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,5,4,3,10,5,6
Scleroderma polyrhizum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Boletales,Sclerodermataceae,Scleroderma,0,0,1,0,0,0
Scudderia mexicana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia,0,0,0,0,1,0
Scutigera coleoptrata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Chilopoda,Scutigeromorpha,Scutigeridae,Scutigera,1,0,0,0,0,0
Sedum album,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,0,0,0,0,1,0
Selasphorus sasin,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,5,8,9,6,3,5
Serinus canaria,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Serinus,0,0,1,0,0,0
Setophaga auduboni,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,0,5,1,0,0,1
Setophaga coronata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,8,13,5,10,3,2
Setophaga nigrescens,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,2,2,1,0,0,0
Setophaga occidentalis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,1,2,0,0,0,0
Setophaga townsendi,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,2,12,3,5,1,0
Sialia mexicana,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,3,4,1,2,1,3
Silybum marianum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silybum,0,0,1,0,1,0
Siphanta acuta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Flatidae,Siphanta,0,0,1,0,1,1
Sitona hispidulus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sitona,0,0,0,1,0,0
Sitta canadensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,2,0,0,0,1,0
Sitta carolinensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,0,2,0,0,0,0
Solanum douglasii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,0,0,0,0,0,1
Solanum mauritianum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,0,0,0,0,1,0
Solanum nigrum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,0,0,0,1,0,0
Sonchus asper,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,1,0,0,0,0,0
Sonchus oleraceus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,1,0,0,0,0,0
Sophonia orientalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Sophonia,1,0,0,0,0,1
Spinus pinus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,0,1,0,0,0,0
Spinus psaltria,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,10,9,6,7,0,4
Spinus tristis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,1,0,0,2,0,0
Spizella pallida,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,0,1,0,0,0,0
Spizella passerina,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,0,2,1,0,0,0
Spodoptera ornithogalli,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,0,0,1,0,0,0
Sporobolus airoides,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sporobolus,0,0,0,0,1,0
Stagmomantis limbata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Stagmomantis,1,0,0,0,0,1
Stamnodes affiliata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Stamnodes,0,0,1,0,0,1
Stamnodes albiapicata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Stamnodes,0,0,1,0,0,0
Stamnodes annellata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Stamnodes,0,0,2,0,0,0
Steatoda grossa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,1,0,0,0,0,0
Steatoda nobilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,2,0,0,0,3,0
Stereum hirsutum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,0,0,0,1,0,0
Stigmella braunella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,1,0,0,0,0,0
Streptopelia decaocto,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,0,0,0,0,1,0
Sturnella neglecta,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,0,0,0,0,0,1
Sturnus vulgaris,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,0,1,2,1,0,3
Suillus pungens,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus,0,0,0,1,0,0
Supella longipalpa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Blattodea,Ectobiidae,Supella,0,0,0,0,1,0
