Month,Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,Aegithalidae,Anacardiaceae,Araneidae,Arthoniaceae,Asparagaceae,Asteraceae,Blenniidae,Brachytheciaceae,Caliciaceae,Candelariaceae,Clupeidae,Embiotocidae,Eschrichtiidae,Fossombroniaceae,Geometridae,Gymnuridae,Lecanoraceae,Lottiidae,Lycosidae,Orthotrichaceae,Papaveraceae,Paralichthyidae,Platanaceae,Plethodontidae,Pleuronectidae,Poaceae,Polemoniaceae,Porcellionidae,Ramalinaceae,Rosaceae,Salticidae,Sciaenidae,Population,Amaranthaceae,Amaryllidaceae,Anyphaenidae,Araliaceae,Arecaceae,Blechnaceae,Brassicaceae,Bryaceae,Cactaceae,Clionaidae,Colubridae,Cucurbitaceae,Cyperaceae,Donacidae,Dryopteridaceae,Dysderidae,Ericaceae,Forficulidae,Grossulariaceae,Labridae,Mniaceae,Ostreidae,Paeoniaceae,Pectinidae,Phallaceae,Pinaceae,Plantaginaceae,Platystomatidae,Plumbaginaceae,Podocarpaceae,Polygonaceae,Pottiaceae,Psammobiidae,Pteridaceae,Sciuridae,Scutigeridae,Selaginellaceae,Solenidae,Sparassidae,Tellinidae,Trachelidae,Urticaceae,Veneridae,Acrididae,Euphorbiaceae,Miturgidae,Pentatomidae,Apocynaceae,Boraginaceae,Bromeliaceae,Cervidae,Lecideaceae,Leprocaulaceae,Megasporaceae,Muricidae,Pannariaceae,Peltulaceae,Physalacriaceae,Physciaceae,Ptilogonatidae,Salamandridae,Siphoviridae,Soricidae,Stereocaulaceae,Syngnathidae,Unknown,Verrucariaceae,Bacillariaceae,Cheloniidae,Cynipidae,Dinophysaceae,Ectopsocidae,Fabaceae,Felidae,Garryaceae,Gonyaulacaceae,Gymnodiniaceae,Hydrophyllaceae,Lepismatidae,Liviidae,Margarodidae,Polypodiaceae,Prorocentraceae,Rhinobatidae,Sabellariidae,Salicaceae,Tortricidae,Viburnaceae,Agaricaceae,Anguidae,Candonidae,Caryophyllaceae,Dermestidae,Epialtidae,Erebidae,Geomyidae,Gryllidae,Lamiaceae,Malvaceae,Oceanospirillaceae,Orobanchaceae,Paradoxosomatidae,Pleurobranchidae,Spirobolidae,Trogiidae,Uloboridae,Amblystegiaceae,Asteriidae,Casuarinaceae,Corynidae,Dendronotidae,Dironidae,Discodorididae,Dorididae,Eubranchidae,Ligiidae,Mytilidae,Oxalidaceae,Plagiostomidae,Polyceridae,Pseudococcidae,Scrophulariaceae,Scyliorhinidae,Timmiellaceae,Trichoniscidae,Trichopsocidae,Xanthonychidae,Acanthochitonidae,Actiniidae,Alariaceae,Alcyonidiidae,Alcyoniidae,Amphoriscidae,Aplysiidae,Aplysinidae,Asterinidae,Asteropseidae,Austrosiphonidae,Balanidae,Bugulidae,Callithamniaceae,Campanulariidae,Ceramiaceae,Chalinidae,Champiaceae,Chordariaceae,Cirratulidae,Cleomaceae,Colloniidae,Columbellidae,Corallinaceae,Costariaceae,Cystocloniaceae,Dasyaceae,Delesseriaceae,Derbesiaceae,Desmarestiaceae,Dictyotaceae,Dumontiaceae,Dysideidae,Echinasteridae,Ectocarpaceae,Endocladiaceae,Epitoniidae,Eudendriidae,Euherdmaniidae,Eurystomellidae,Fissurellidae,Flustrellidridae,Fucaceae,Gelidiaceae,Gigartinaceae,Gloiosiphoniaceae,Goniasteridae,Gracilariaceae,Grantiidae,Halichondriidae,Haminoeidae,Hapalidiaceae,Hapalogastridae,Holozoidae,Ischnochitonidae,Kallymeniaceae,Laminariaceae,Lessoniaceae,Leucosoleniidae,Lithophyllaceae,Littorinidae,Lomentariaceae,Membraniporidae,Mephitidae,Metridiidae,Montiaceae,Mopaliidae,Mycalidae,Myrrhinidae,Nemaliaceae,Nyctaginaceae,Onuphidae,Ophidiasteridae,Palinuridae,Palmariaceae,Phalangodidae,Phyllophoraceae,Plexauridae,Pocilloporidae,Polycitoridae,Polyclinidae,Procyonidae,Pseudolividae,Ralfsiaceae,Ranunculaceae,Rhodomelaceae,Sabellidae,Sclerodactylidae,Scytosiphonaceae,Sertulariidae,Tegulidae,Tonicellidae,Trochidae,Tudiclidae,Turbinidae,Ulmaridae,Varunidae,Vermetidae,Viscaceae,Wrangeliaceae,Apiaceae,Auriculariaceae,Betulaceae,Cinclidae,Convolvulaceae,Didelphidae,Fagaceae,Grimmiaceae,Lauraceae,Leporidae,Muridae,Polyporaceae,Rhamnaceae,Solanaceae,Sylviidae,Bolbitiaceae,Crassulaceae,Eumenidae,Geraniaceae,Helicidae,Juglandaceae,Mantidae,Mimetidae,Oligotomidae,Onagraceae,Oxyopidae,Phasianellidae,Rubiaceae,Scombridae,Sphingidae,Strophariaceae,Tephritidae,Verbenaceae,Aizoaceae,Armadillidiidae,Blattidae,Drosophilidae,Ectobiidae,Grapsidae,Octopodidae,Oleaceae,Pluteaceae,Sargassaceae,Varroidae,Balaenopteridae,Botrydiaceae,Cupressaceae,Namaceae,Parmeliaceae,Pholcidae,Phrymaceae,Saxifragaceae,Schizophyllaceae,Zopheridae,Agriolimacidae,Arionidae,Boletaceae,Calyptraeidae,Cheiracanthiidae,Gobiesocidae,Lacertidae,Limacidae,Marasmiaceae,Megomphicidae,Pholadidae,Psathyrellaceae,Psilotaceae,Russulaceae,Strongylocentrotidae,Tricholomataceae,Cambaridae,Cochlicopidae,Desidae,Heterodontidae,Laetiporaceae,Lygaeidae,Oenonidae,Pthiridae,Tamaricaceae,Typhaceae,Zosteropidae,Zygophyllaceae,Amanitaceae,Aytoniaceae,Certhiidae,Conidae,Geomitridae,Hydnaceae,Sapindaceae,Tetraclitidae,Tubariaceae,Acarosporaceae,Cicadellidae,Dendrasteridae,Entomobryidae,Gekkonidae,Gerridae,Numididae,Omphalotaceae,Saccharomycetaceae,Thiaridae,Urolophidae,Vitaceae,Anthessiidae,Cobitidae,Ixodidae,Myrtaceae,Pompilidae,Scolopocryptopidae,Cypraeidae,Hyaloriaceae,Naticidae,Oxychilidae,Rhopalidae,Tropaeolaceae,Diplocystidiaceae,Eriophyidae,Hydnangiaceae,Juncaceae,Lonchodidae,Lumbricidae,Lycoperdaceae,Mycenaceae,Peniophoraceae,Triviidae,Aphalaridae,Blepharipodidae,Cancridae,Caudinidae,Cecidomyiidae,Discidae,Flatidae,Hippidae,Hymenogastraceae,Kalotermitidae,Pipidae,Podoscyphaceae,Sclerogibbidae,Trionychidae,Date,Vegetation Count,Regional Fuel Content,Fire Readiness (%)
2015-04-01,6.2181383370898,0.0,0.3640512376149,49.75000000000006,3.650000000000034,32.01328884705498,0.4045117795467376,0.1513700187206268,0.2961275817370875,4.765350289171121,0.0178530738357119,1.3603492974831073,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-01,0.011538461538461539,1.2250765519098255,30.244736
2015-05-01,20.902949571564,0.0,0.8384319302123,55.07000000000005,11.010000000000048,32.24998941996529,0.4044026434421539,0.1493720859289169,0.2894689222372106,4.12181170725802,0.0255243822995972,1.561618013107033,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-01,0.011538461538461539,1.2250765519098255,24.478268
2015-06-01,5.4724514484973,-1.4829936390015064e-05,0.16982697802139998,60.870000000000005,13.430000000000007,40.556393818209244,0.403119683265686,0.1499184370040893,0.2697755775797683,4.591923659201,0.3506505715688786,1.870235424101106,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-01,0.011538461538461539,1.2250765519098255,69.71967
2015-07-01,20.6786572932742,0.0,0.8114543532466,60.77000000000004,14.930000000000007,39.14057645451385,0.4024942219257355,0.1485378891229629,0.2670062077471151,3.370522011591036,0.1632052433757052,1.3276480441858354,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-07-01,0.011538461538461539,1.2250765519098255,51.029892
2015-08-01,3.3965945243821,0.0,0.03607858309238579,58.53000000000003,22.230000000000018,41.12943307444175,0.4016433656215668,0.145931214094162,0.2634706480721756,3.4264748035453367,0.0798126932885987,1.408171225250657,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-08-01,0.011538461538461539,1.2250765519098255,54.45968
2015-09-01,36.452242732043,0.0,0.7039508355272001,53.150000000000034,16.03000000000003,37.993493558615285,0.4028409123420715,0.1488792151212692,0.2773777012425433,3.652802653629099,0.8414897076913261,1.6752108628625697,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-01,0.011538461538461539,1.2250765519098255,30.483562
2015-10-01,16.6167020797729,0.0,1.0074927926819,47.33000000000004,6.9500000000000455,32.713323968110274,0.4034240841865539,0.1484324932098388,0.2839067193809544,3.745103181639212,0.0107075099967181,1.2036728395410914,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-10-01,0.011538461538461539,1.2250765519098255,32.249725
2015-11-01,7.4841916561076,0.0,0.3192630598363,37.910000000000025,1.4300000000000068,23.686123620918124,0.4041963815689087,0.1482120305299759,0.2924301121546241,6.752442897346043,0.0224125642244127,1.1117306131995317,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-01,0.011538461538461539,1.2250765519098255,13.13162
2015-12-01,14.7376936599243,-8.864333267410984e-06,0.8134472591241,30.410000000000025,-4.609999999999957,15.606492914542685,0.4051332771778106,0.1476703584194183,0.3111642014987848,6.786788839828005,0.0843250316093062,1.6931709303596614,352.12549019607843,29.0,0,3,20.898039215686275,4363.46274509804,8145.647058823531,693.2980392156863,7225.447058823531,13027.83529411765,66.63137254901962,0,21829.952941176474,15.254901960784313,0,962.9019607843136,21346.894117647105,0,2.0,6.0,,,3.0,7.0,,,,,,,,,,,,,,,,,6.0,1.0,,,,,,1.0,,,679122.4815949781,,,,1.0,,,1.0,,1.0,,,3.0,,,,,,,2.0,,,,,,,,,,,,3.0,,,,13.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,2.0,,,1.0,,1.0,,1.0,5.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-01,0.011538461538461539,1.2250765519098255,42.948647
2016-01-01,38.2892251012663,0.0,2.3451395169082,28.130000000000052,-7.649999999999977,15.227917935823882,0.4532284736633301,0.1513193100690841,0.3423362178843243,5.153341787382712,0.3729375306386099,2.097013929952389,339.1137254901961,24.0,0,2,17.898039215686275,4498.070588235296,8028.745098039217,652.4705882352941,7108.650980392158,12880.894117647063,61.63137254901961,0,21855.952941176474,18.0,0,1243.7725490196076,21346.894117647105,0,,10.0,1.0,,4.0,22.0,,,,,,,8.0,,,,,,,,2.0,,1.0,1.0,,3.0,,,,6.0,1.0,,679122.4815949781,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,4.0,5.0,,1.0,,,,,,,,3.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,3.0,,1.0,,,1.0,4.0,3.0,,,1.0,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,,,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-01-01,0.015897435897435898,1.2153066557695822,4.0718613
2016-02-01,19.3218439817428,0.0,0.564002151394,35.99000000000001,-1.2899999999999636,23.285371344843213,0.4057666361331939,0.1525954306125641,0.3201410342533844,8.815284177171016,0.0466837375300707,1.7538514395629656,339.1137254901961,24.0,0,2,17.898039215686275,4498.070588235296,8028.745098039217,652.4705882352941,7108.650980392158,12880.894117647063,61.63137254901961,0,21855.952941176474,18.0,0,1243.7725490196076,21346.894117647105,0,,10.0,1.0,,4.0,22.0,,,,,,,8.0,,,,,,,,2.0,,1.0,1.0,,3.0,,,,6.0,1.0,,679122.4815949781,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,4.0,5.0,,1.0,,,,,,,,3.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,3.0,,1.0,,,1.0,4.0,3.0,,,1.0,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,,,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-01,0.015897435897435898,1.2153066557695822,11.128777
2016-03-01,20.5061018465926,0.0,1.296373379711,42.77000000000004,3.8700000000000045,24.975296148299492,0.4057265222072601,0.1516534835100174,0.316023752798828,6.899906632675785,0.0085159837158457,1.1025183211623428,339.1137254901961,24.0,0,2,17.898039215686275,4498.070588235296,8028.745098039217,652.4705882352941,7108.650980392158,12880.894117647063,61.63137254901961,0,21855.952941176474,18.0,0,1243.7725490196076,21346.894117647105,0,,10.0,1.0,,4.0,22.0,,,,,,,8.0,,,,,,,,2.0,,1.0,1.0,,3.0,,,,6.0,1.0,,679122.4815949781,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,4.0,5.0,,1.0,,,,,,,,3.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,3.0,,1.0,,,1.0,4.0,3.0,,,1.0,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,,,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-01,0.015897435897435898,1.2153066557695822,4.8987517
2016-04-01,18.307948112486297,-1.4276849924499402e-05,1.2324040933339,50.210000000000036,8.630000000000052,31.502615321250573,0.4044796824455261,0.1521098613739013,0.3019332755097288,6.093959559511997,0.0158155019890917,1.278506892026117,339.1137254901961,24.0,0,2,17.898039215686275,4498.070588235296,8028.745098039217,652.4705882352941,7108.650980392158,12880.894117647063,61.63137254901961,0,21855.952941176474,18.0,0,1243.7725490196076,21346.894117647105,0,,10.0,1.0,,4.0,22.0,,,,,,,8.0,,,,,,,,2.0,,1.0,1.0,,3.0,,,,6.0,1.0,,679122.4815949781,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,4.0,5.0,,1.0,,,,,,,,3.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,1.0,,,,1.0,,2.0,,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,3.0,,1.0,,,1.0,4.0,3.0,,,1.0,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,1.0,,1.0,,,,,,,,4.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-01,0.015897435897435898,1.2153066557695822,26.921919
