Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,2020,2021,2022,2023,2024,2025
Malosma laurina,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Malosma,0,1,1,1,4,1
Marah macrocarpa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Marah,0,0,0,2,4,0
Marasmius plicatulus,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,0,0,1,2,0,0
Mareca americana,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,10,8,2,2,0,3
Marrubium vulgare,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Marrubium,2,0,0,2,0,0
Masticophis flagellum,Not Found,Unknown,Unknown,Animalia,Chordata,Squamata,Unknown,Colubridae,Masticophis,0,0,1,0,0,0
Medicago lupulina,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,0,0,0,0,0,1
Medicago polymorpha,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,0,0,0,0,0,1
Megaceryle alcyon,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Megaceryle,0,2,0,0,0,0
Melanerpes formicivorus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,3,6,5,0,3,11
Melilotus albus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,0,0,0,0,1,0
Melospiza georgiana,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,0,0,0,2,0,0
Melospiza lincolnii,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,1,3,0,0,0,1
Melospiza melodia,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,5,5,3,6,1,0
Melozone crissalis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,1,5,3,4,3,1
Metaltella simoni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Desidae,Metaltella,0,0,0,0,0,1
Microcentrum rhombifolium,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Microcentrum,0,0,0,0,0,1
Microtus californicus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,0,0,1,0,0,0
Mimus polyglottos,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,1,1,1,3,4,2
Mirabilis jalapa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Mirabilis,2,0,0,0,0,0
Mirabilis laevis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Mirabilis,0,0,0,5,0,0
Molothrus ater,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,0,0,0,0,0,1
Mus musculus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,0,0,1,0,0,0
Mycena acicula,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,0,0,0,1,0,0
Mycena leptocephala,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,0,0,0,0,1,0
Nicotiana glauca,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,2,0,2,0,6,1
Novius cardinalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Novius,0,1,0,0,0,0
Nycticorax nycticorax,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,0,5,2,0,0,11
Nymphalis antiopa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,2,0,0,0,1,0
Ocypus olens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Ocypus,0,0,0,2,0,0
Odocoileus hemionus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Odocoileus,0,0,0,1,0,0
Oecobius navus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Oecobiidae,Oecobius,0,0,0,0,0,1
Oenothera gaura,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,0,0,1,0,0,0
Oenothera speciosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,1,0,0,0,0,0
Oloptum miliaceum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Oloptum,0,0,0,0,0,1
Omphalotus olivascens,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Omphalotus,4,0,0,5,1,1
Opuntia ficus-indica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,0,0,0,0,1,0
Otospermophilus beecheyi,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,4,3,2,2,3,1
Oxalis pes-caprae,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,0,0,1,1,0,5
Oxalis purpurea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,0,0,0,0,1,0
Paeonia californica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,0,0,0,0,1,0
Pandion haliaetus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,Pandion,1,0,0,1,0,0
Paragus haemorrhous,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Paragus,0,0,0,0,1,0
Parietaria judaica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Parietaria,0,0,0,0,0,1
Passer domesticus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,0,2,0,2,1,1
Passerella iliaca,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,0,0,0,1,0,1
Patagioenas fasciata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,1,3,2,0,1,0
Pavo cristatus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Galliformes,Phasianidae,Pavo,0,0,0,0,1,0
Pediculus humanus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Psocodea,Pediculidae,Pediculus,1,0,0,0,0,0
Pellaea andromedifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pellaea,0,0,0,2,1,0
Peniophora albobadia,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,0,0,0,1,0,0
Penstemon spectabilis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,0,0,0,0,1,0
Pentagramma triangularis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pentagramma,1,0,0,1,2,0
Periplaneta americana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta,0,1,0,0,0,0
Persicaria lapathifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,0,0,0,0,0,1
Phacelia minor,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,0,0,0,0,2,0
Phacelia ramosissima,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Phacelia,0,0,0,0,1,0
Phainopepla nitens,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Ptilogonatidae,Phainopepla,0,0,0,4,0,0
Phalacrocorax auritus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,3,6,4,1,1,10
Phoebis sennae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,1,0,0,0,0,0
Pholcus phalangioides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Pholcidae,Pholcus,0,1,0,0,0,0
Pipilo maculatus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,0,2,1,0,0,1
Piranga flava,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,0,0,0,0,3,0
Pituophis catenifer,Not Found,Unknown,Unknown,Animalia,Chordata,Squamata,Unknown,Colubridae,Pituophis,0,1,2,0,0,0
Plantago major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,0,0,0,0,0,4
Platanus racemosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,0,0,0,0,1,0
Plegadis chihi,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Plegadis,0,0,0,0,0,2
Poa annua,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,0,0,0,0,0,1
Podiceps nigricollis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,0,1,0,0,0,0
Podilymbus podiceps,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,6,3,0,0,0,2
Poecile gambeli,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,0,1,0,0,0,0
Polypodium californicum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Polypodium,1,0,0,0,1,0
Porcellio laevis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,0,0,1,0,0,0
Procyon lotor,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,1,0,0,0,0,0
Prunus ilicifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,1,1,0,0,1,0
Psaltriparus minimus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Psaltriparus,2,1,1,1,2,1
Psathyrella bipellis,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,0,0,0,0,1,0
Psathyrella longipes,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,0,0,1,0,0,0
Psathyrella uliginicola,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,0,0,1,0,0,0
Pseudognaphalium biolettii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pseudognaphalium,1,0,2,3,2,0
Pycnonotus jocosus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,0,0,0,2,0,0
Pyracantha coccinea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Pyracantha,0,0,0,0,1,0
Quercus agrifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,1,3,1,1
Quercus durata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,0,0,3,0
Quercus engelmannii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,0,1,0,0
Quercus ewanii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,0,5,4,1
Quercus wislizeni,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,0,1,0,0
Raphanus raphanistrum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,0,0,0,0,0,1
Rattus rattus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,0,1,0,0,0,0
Regulus calendula,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,3,2,2,5,0,3
Rhus integrifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,1,0,1,4,1,1
Rhus ovata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,1,0,0,6,2,1
Ribes aureum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,0,7,0,1,0
Ribes indecorum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,0,0,0,1,0
Ribes malvaceum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,0,1,4,1,0
Ribes speciosum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,0,0,1,2,0
Ricinus communis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,1,0,4,0,9,1
Romneya coulteri,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Romneya,0,0,0,0,1,0
Salvia apiana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,0,0,0,0,0,1
Salvia mellifera,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,1,0,1,1,2,0
Salvia spathacea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,0,0,2,0,1,0
Sambucus cerulea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,0,0,1,2,0,0
Sayornis nigricans,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,2,13,7,7,5,11
Sayornis phoebe,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,11,4,13,0,0,0
Sayornis saya,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,1,2,6,2,0,2
Sceloporus occidentalis,Not Found,Unknown,Unknown,Animalia,Chordata,Squamata,Unknown,Phrynosomatidae,Sceloporus,7,2,4,1,3,2
Schinus molle,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,0,0,0,0,1,0
Schistocerca nitens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,0,1,2,0,2,0
Sciurus griseus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,0,0,1,0,0,0
Sciurus niger,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,5,7,6,1,4,3
Scolopendra polymorpha,Not Found,Unknown,Unknown,Animalia,Arthropoda,Chilopoda,Scolopendromorpha,Scolopendridae,Scolopendra,0,0,0,1,0,0
Scrophularia californica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,0,0,1,0,0,0
Searsia lancea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,0,0,1,0,0,0
Selasphorus sasin,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,2,8,0,1,0,0
Setophaga auduboni,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,1,1,1,1,1,0
Setophaga coronata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,2,8,4,6,4,6
Setophaga petechia,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,0,1,0,0,0,0
Setophaga townsendi,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,1,0,1,1,1,0
Sialia mexicana,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,0,0,1,1,0,1
Sitta carolinensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,1,1,1,0,0,0
Sminthurinus atrapallidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Collembola,Symphypleona,Katiannidae,Sminthurinus,0,0,0,0,1,0
Sonchus asper,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,0,0,0,1,0,0
Spartium junceum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Spartium,0,0,1,0,1,0
Spatula cyanoptera,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,7,3,2,0,0,1
Spatula discors,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,3,3,1,3,0,4
Sphyrapicus ruber,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,0,0,0,0,1,0
Spinus psaltria,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,3,2,4,1,6,5
Spinus tristis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,0,0,0,0,1,0
Spizella passerina,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,1,1,1,1,2,1
Stagmomantis limbata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Stagmomantis,0,0,0,0,1,0
Steatoda grossa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,0,0,0,0,0,1
Steatoda nobilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,0,0,0,0,1,0
Stellaria media,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,0,0,0,0,1,0
Stereum hirsutum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,0,0,0,5,0,0
Streptopelia decaocto,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,1,1,2,0,0,1
Sturnella neglecta,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Icteridae,Sturnella,0,1,0,0,0,0
Sturnus vulgaris,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,1,1,1,0,1,0
Sylvilagus audubonii,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,2,3,0,2,0,0
Tecomaria capensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Tecomaria,0,0,0,0,1,0
Thryomanes bewickii,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryomanes,0,0,1,1,0,3
Tortula muralis,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,0,0,0,1,0,0
Toxostoma redivivum,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Mimidae,Toxostoma,0,0,0,2,0,0
Tremella mesenterica,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,0,0,0,1,0,0
Trichoderma viride,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,0,0,1,0,0,0
Trichostema lanatum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Trichostema,0,0,0,2,2,0
Trifolium repens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,0,0,0,0,0,1
Tringa melanoleuca,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,2,4,2,3,0,4
Troglodytes aedon,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,0,1,0,0,1,0
Turdus migratorius,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1,0,0,4,0,6
Typha domingensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,0,0,0,0,0,1
Tyrannus crassirostris,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,0,0,0,0,5,1
Tyrannus vociferans,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,4,2,5,0,4,0
Umbellularia californica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Umbellularia,0,0,1,1,0,0
Unknown,Not Found,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,8,4,5,10,2,3
Urocyon cinereoargenteus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,0,1,0,0,0,0
Urtica urens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,0,0,0,1,0,0
Uta stansburiana,Not Found,Unknown,Unknown,Animalia,Chordata,Squamata,Unknown,Phrynosomatidae,Uta,1,0,0,0,3,0
Vanessa cardui,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,0,3,0
Verbesina encelioides,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Verbesina,0,0,0,1,0,0
Veronica anagallis-aquatica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,0,0,0,1
Viburnum tinus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,0,0,1,0,0,0
Vidua macroura,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,0,1,0,0,0,0
Vinca major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,0,0,2,0,0,0
Vireo huttoni,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo,0,0,0,0,1,0
Volvopluteus gloiocephalus,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvopluteus,1,0,0,2,0,0
Zenaida macroura,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,2,4,3,0,3,1
Zonotrichia atricapilla,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,0,1,0,0,0,3
Zonotrichia leucophrys,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,2,3,6,7,6,10
