Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,2020,2021,2022,2023,2024,2025
Melospiza melodia,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melospiza,0,1,0,0,4,6
Melozone crissalis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Melozone,8,9,0,1,0,1
Menemerus bivittatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Menemerus,1,0,1,0,0,0
Mephitis mephitis,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,0,1,0,0,1,0
Mesembryanthemum cordifolium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Mesembryanthemum,0,0,0,0,1,0
Mimus polyglottos,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,7,17,5,5,4,0
Molothrus ater,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Icteridae,Molothrus,3,0,0,0,1,1
Mus musculus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,0,0,0,0,1,0
Myadestes townsendi,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Turdidae,Myadestes,0,0,0,1,0,0
Naupactus cervinus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Naupactus,1,0,0,0,0,0
Neotephritis finalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Neotephritis,0,0,2,0,1,0
Nicotiana glauca,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,0,0,2,0,1,2
Nycticorax nycticorax,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Nycticorax,2,1,1,3,7,6
Nymphalis antiopa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,0,0,1,0,0,2
Omphalotus olivascens,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Omphalotus,1,0,5,2,0,0
Opuntia littoralis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Opuntia,0,1,0,0,0,0
Otala lactea,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Otala,0,0,1,0,2,1
Otospermophilus beecheyi,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,1,1,0,1,0,0
Oxalis pes-caprae,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,1,0,4,3,1,0
Oxychilus draparnaudi,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Oxychilidae,Oxychilus,1,0,0,0,0,0
Oxyura jamaicensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,7,0,1,2,2,0
Paragus haemorrhous,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Paragus,0,0,1,2,0,0
Parancistrocerus declivatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Parancistrocerus,0,0,1,0,0,0
Passer domesticus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,7,0,5,6,3,12
Patagioenas fasciata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,0,0,1,0,0,0
Pelecanus erythrorhynchos,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,2,0,0,3,3,0
Periplaneta americana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Blattodea,Blattidae,Periplaneta,0,0,0,0,0,1
Periploca ceanothiella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Cosmopterigidae,Periploca,0,0,0,0,0,2
Phainopepla nitens,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Ptilogonatidae,Phainopepla,0,3,1,0,1,0
Phalacrocorax auritus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,4,0,1,4,2,8
Phidippus adumbratus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,0,0,0,0,0,1
Phidippus audax,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Phidippus,0,0,0,1,0,1
Phloeodes diabolicus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Zopheridae,Phloeodes,0,0,0,0,0,2
Phoebis agarithe,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,0,0,0,1,0,0
Pholistoma auritum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Hydrophyllaceae,Pholistoma,0,0,1,0,0,0
Phytolacca americana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,0,0,0,0,1,0
Phytolacca icosandra,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,0,0,0,0,1,1
Pieris rapae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,0,0,2,1,0,2
Pilumnus spinohirsutus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Decapoda,Pilumnidae,Pilumnus,0,0,0,0,1,0
Pinus canariensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,1,0,0,0,0,0
Pinus halepensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,0,0,0,0,1,0
Pipilo maculatus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Pipilo,0,0,1,0,0,0
Piranga rubra,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,Piranga,0,0,0,1,1,0
Pistia stratiotes,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Pistia,0,0,1,0,0,0
Plantago lanceolata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,0,0,1,0,0,0
Plantago major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,0,0,1,0,1,0
Platanus racemosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Proteales,Platanaceae,Platanus,0,0,0,2,2,0
Plexippus paykulli,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Plexippus,1,0,0,0,0,0
Plutella xylostella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Plutellidae,Plutella,0,0,1,0,0,0
Podiceps nigricollis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,1,0,1,2,0,0
Podilymbus podiceps,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podilymbus,4,0,2,1,1,3
Pogonortalis doclea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Platystomatidae,Pogonortalis,1,0,0,0,0,0
Polioptila caerulea,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Polioptilidae,Polioptila,0,0,0,2,0,0
Polistes exclamans,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Eumenidae,Polistes,1,0,1,0,0,0
Populus fremontii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,0,0,0,1,0,0
Porzana carolina,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Gruiformes,Rallidae,Porzana,0,0,0,0,0,1
Procyon lotor,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,0,0,0,0,0,3
Prunus ilicifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,1,0,0,1,8
Psaltriparus minimus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Psaltriparus,4,2,1,1,0,4
Psathyrella longipes,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,0,0,1,0,0,0
Pycnonotus jocosus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,1,0,0,0,0,0
Pyrocephalus rubinus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Pyrocephalus,1,0,3,1,0,0
Pyronema omphalodes,Not Found,Unknown,Unknown,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pyronema,0,0,0,1,0,0
Quercus agrifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,1,1,0,3
Quercus engelmannii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,0,0,0,0,0,1
Quercus lobata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,1,0,0,0,0,0
Quiscalus mexicanus,132174807,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Icteridae,Quiscalus,6,0,2,1,2,4
Regulus calendula,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,2,2,3,5,1,3
Rhopalomyia californica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rhopalomyia,0,0,0,1,0,0
Rhus integrifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,0,1,0,0,1,0
Rhus ovata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Rhus,0,1,1,0,0,0
Ribes aureum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,0,0,0,1,0
Ricinus communis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,0,0,0,2,2,4
Rumina decollata,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Rumina,0,0,0,1,0,0
Salvia apiana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,0,0,0,1,0,0
Salvia leucophylla,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,0,0,1,0,1,0
Salvia mellifera,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,0,0,0,1,0,0
Sassacus vitis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Sassacus,0,0,1,0,0,0
Sayornis nigricans,137981772,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,3,12,8,2,2,6
Sayornis saya,187298299,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Sayornis,4,0,3,0,1,0
Scantius aegyptius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pyrrhocoridae,Scantius,0,0,0,1,0,0
Sceloporus occidentalis,12747877,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Phrynosomatidae,Sceloporus,1,1,1,1,2,3
Schinus molle,61984173,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,0,1,1,0,1,0
Schinus polygama,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Schinus,1,0,0,0,0,0
Schistocerca nitens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Schistocerca,0,0,2,1,0,0
Schizophyllum commune,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Schizophyllaceae,Schizophyllum,0,0,1,4,2,0
Sciurus niger,115155257,Least Concern,Stable,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,2,6,11,3,3,7
Scutigera coleoptrata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Chilopoda,Scutigeromorpha,Scutigeridae,Scutigera,1,0,1,0,0,0
Searsia lancea,146204710,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,0,0,0,2,0,0
Selasphorus sasin,186964631,Least Concern,Increasing,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Selasphorus,8,6,4,6,2,2
Setophaga auduboni,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,0,0,0,0,2,0
Setophaga coronata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,10,11,4,6,5,7
Setophaga nigrescens,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,0,0,0,0,0,2
Setophaga petechia,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,2,0,0,0,0,1
Setophaga townsendi,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,0,0,0,1,0,1
Sialia mexicana,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Turdidae,Sialia,0,3,1,1,5,2
Silybum marianum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silybum,0,0,0,1,0,0
Siphanta acuta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Flatidae,Siphanta,0,0,0,0,0,1
Sistotrema sernanderi,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Sistotrema,1,0,0,0,0,0
Sitones californius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sitones,0,0,2,0,0,0
Sitta canadensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,0,0,0,0,1,0
Sitta carolinensis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,1,1,0,1,1,0
Solanum nigrum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,0,0,1,3,0,0
Sonchus oleraceus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,0,1,0,0,0,0
Spartium junceum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Spartium,0,0,0,0,1,0
Spatula clypeata,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,0,0,0,3,0,0
Spatula discors,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,0,1,0,0,0,0
Sphaeralcea ambigua,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,0,0,0,1,0,0
Sphyrapicus nuchalis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,0,0,1,0,0,0
Sphyrapicus ruber,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,0,0,2,0,0,0
Spinus psaltria,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,4,4,3,0,3,6
Spizella passerina,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Spizella,0,3,0,0,2,0
Stagmomantis limbata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Stagmomantis,0,0,0,0,1,2
Steatoda nobilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Steatoda,0,0,1,0,1,1
Stellaria media,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,1,0,0,1,0,0
Streptopelia decaocto,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,2,2,1,1,1,2
Sturnus vulgaris,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,3,9,3,2,2,0
Sylvilagus audubonii,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,0,1,1,1,3,0
Sympetrum corruptum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,1,1,1,0,1,1
Taraxacum officinale,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,0,0,0,1,0,0
Taylorilygus apicalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Taylorilygus,1,0,1,1,0,0
Thomomys bottae,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Geomyidae,Thomomys,1,1,4,1,5,0
Thryomanes bewickii,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Thryomanes,0,4,1,1,1,0
Toxicodendron diversilobum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron,0,0,0,0,2,0
Toxomerus marginatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,0,0,1,0,0,0
Trachemys scripta,Not Found,Unknown,Unknown,Animalia,Chordata,Testudines,Unknown,Emydidae,Trachemys,2,0,3,0,3,0
Troglodytes aedon,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,1,0,0,0,0,0
Tropaeolum majus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Tropaeolaceae,Tropaeolum,0,0,0,2,0,1
Turdus migratorius,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,0,0,0,2,1,0
Tyrannus vociferans,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Tyrannus,2,7,1,6,2,0
Unknown,Not Found,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,20,3,9,28,11,14
Urtica urens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,0,0,0,2,0,0
Vanessa annabella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,1,1,0,0
Vanessa atalanta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,1,0,0,1,2,3
Vanessa cardui,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,1,0,0,0
Vinca major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,0,0,0,0,1,1
Volvopluteus gloiocephalus,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pluteaceae,Volvopluteus,2,0,0,3,0,0
Washingtonia filibusta,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Washingtonia,0,0,0,0,1,0
Zenaida macroura,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Zenaida,4,15,6,2,3,3
Zonotrichia atricapilla,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,0,2,0,0,0,0
Zonotrichia leucophrys,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Zonotrichia,6,11,1,2,0,0
