Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Conistra vaccinii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Conistra,2.0,1.0,4.0,5.0,6.0,,,,
Ischnura elegans,208836177,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,,,,,,2.0,,,
Bombus terrestris,57372577,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,1.0,,,,,,,,
Perapion hydrolapathi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Perapion,,1.0,,,,,,,
Cis castaneus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Cis,,,,,,,1.0,,
Betula pendula,3115662,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,1.0,,,,,,,,
Cymbalaria muralis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Cymbalaria,,,,,,1.0,,,
Lymnocryptes minimus,166243794,Least Concern,Unknown,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Lymnocryptes,,3.0,5.0,1.0,2.0,1.0,1.0,,
Ceratapion onopordi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Apionidae,Ceratapion,,1.0,,,,,,,
Anticlea derivata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Anticlea,,,,1.0,1.0,,,,
Nola confusalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,,,,2.0,,,,,
Aix galericulata,131911544,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,1.0,1.0,,,,,,,
Dorytomus melanophthalmus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Dorytomus,,,,,1.0,,,,
Dendrocopos major,166214479,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dendrocopos,3.0,,,,,2.0,1.0,,
Dicheirotrichus placidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dicheirotrichus,,,,,,1.0,1.0,,
Fringilla montifringilla,264534717,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,,,,,,2.0,,,
Ardea alba,166318863,Least Concern,Increasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,,5.0,5.0,2.0,5.0,4.0,2.0,3.0,
Caenopsis waltoni,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Caenopsis,,,,,,,1.0,,
Populus nigra,68106816,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,1.0,,,,,,,,
Tadorna tadorna,166197940,Least Concern,Stable,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,,1.0,2.0,1.0,,,1.0,4.0,1.0
Erannis defoliaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Erannis,1.0,,,,,,,,
Calidris pugnax,166259298,Near Threatened,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,,1.0,,,,,,,
Anthus petrosus,166407009,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,3.0,6.0,1.0,3.0,1.0,,2.0,1.0
Bembidion lampros,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,1.0,1.0,,
Turdus philomelos,166346863,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,2.0,,,,2.0,1.0,2.0,
Aegithalos caudatus,264587236,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,7.0,5.0,,,,,2.0,2.0,6.0
Amara aenea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,,,,,,1.0,,,
Pieris napi,53720059,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,,,3.0,,1.0,,,
Libellula depressa,208853768,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,,,,,,2.0,,,
Coloeus monedula,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Corvidae,Coloeus,13.0,9.0,,,,2.0,1.0,3.0,1.0
Larus argentatus,206585142,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,3.0,1.0,3.0,1.0,5.0,4.0,6.0,3.0
Perapion violaceum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Perapion,,,,,,1.0,,,
Halimione portulacoides,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Halimione,,,,,1.0,,,,
Saxicola rubicola,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,1.0,1.0,,,,2.0,,2.0,2.0
Asio flammeus,210503760,Near Threatened,Stable,Animalia,Chordata,Aves,Strigiformes,Strigidae,Asio,,1.0,1.0,1.0,,1.0,,,
Tachybaptus ruficollis,166311395,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,,,,,,,,1.0,1.0
Ichthyaetus melanocephalus,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Ichthyaetus,,1.0,2.0,2.0,3.0,,,1.0,
Pieris brassicae,53720039,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,,,5.0,,,,,
Tyto alba,210527163,Least Concern,Decreasing,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,,,,,,1.0,,,
Emberiza schoeniclus,166426048,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,1.0,4.0,2.0,,,4.0,1.0,6.0,
Anas acuta,166201297,Vulnerable,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,,2.0,,1.0,3.0,1.0,1.0,2.0,
Somateria mollissima,166206891,Endangered,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,,,,,,1.0,,,
Stenolophus mixtus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Stenolophus,,,,,,,1.0,,
Gallinago gallinago,166243239,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,1.0,3.0,5.0,,,1.0,,,2.0
Alauda arvensis,200204640,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,2.0,3.0,2.0,,3.0,2.0,1.0,7.0,
Rana temporaria,200721782,Least Concern,Stable,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,1.0,,,,,,,,
Columba livia,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,,1.0,,,1.0,1.0,5.0,4.0,2.0
Aythya fuligula,166205462,Near Threatened,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,,,1.0,,1.0,2.0,,1.0,1.0
Agonum emarginatum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,,,,,,1.0,,,
Cygnus columbianus,166191206,Vulnerable,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,,1.0,1.0,,,,,,
Pluvialis apricaria,166262122,Least Concern,Stable,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,,,1.0,,,,,2.0,
Acanthis flammea,166430280,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,,1.0,,,,,,,
Catops morio,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Catops,,,,,,,1.0,,
Chloris chloris,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,3.0,3.0,,,,,,1.0,
Phaedon armoraciae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Phaedon,,1.0,,,,,1.0,,
Vicia sepium,7173553,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,,,,,,1.0,,,
Paradromius linearis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Paradromius,,,,,,1.0,2.0,,1.0
Cryptophilus integer,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Erotylidae,Cryptophilus,,,,,,,,,1.0
Psammoecus bipunctatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Silvanidae,Psammoecus,,,,,,,1.0,,
Cymus melanocephalus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Cymidae,Cymus,,,,,,1.0,,,
Limosa limosa,166244428,Near Threatened,Stable,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,,2.0,1.0,2.0,,,,3.0,
Brassicogethes aeneus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Brassicogethes,,,,,,1.0,,,
Motacilla alba,166400912,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,2.0,1.0,,,3.0,2.0,5.0,5.0,4.0
Larus canus,166271946,Least Concern,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,3.0,1.0,1.0,1.0,1.0,1.0,6.0,
Phasianus colchicus,166454046,Least Concern,Stable,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,,1.0,1.0,1.0,1.0,,1.0,3.0,2.0
Prasocuris junci,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Prasocuris,,,,,,1.0,,,
Alopochen aegyptiaca,131910647,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Alopochen,,1.0,1.0,,,,,,
Javesella dubia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Delphacidae,Javesella,,,,,,1.0,,,
Anas platyrhynchos,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,7.0,3.0,1.0,1.0,2.0,4.0,11.0,9.0,6.0
Silpha atrata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Silpha,,,,,,,,,1.0
Sitta europaea,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,5.0,1.0,1.0,,,,,,
Pluvialis squatarola,254375039,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,,2.0,6.0,1.0,2.0,,1.0,1.0,1.0
Erithacus rubecula,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,13.0,7.0,,1.0,2.0,3.0,12.0,6.0,13.0
Coenagrion puella,208828327,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,,,,,,1.0,,,
Mergus merganser,166211915,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,,,1.0,,,,,,
Limnichus pygmaeus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Limnichidae,Limnichus,,,,,,,1.0,,
Ardea cinerea,166317370,Least Concern,Decreasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,,1.0,,1.0,1.0,,2.0,5.0,2.0
Pogonocherus hispidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Pogonocherus,,,,,,,1.0,,
Carduelis carduelis,199579742,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,4.0,5.0,6.0,1.0,,,7.0,4.0,10.0
Ocys tachysoides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Ocys,,,,,,,,,1.0
Talpa europaea,221752008,Least Concern,Unknown,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,1.0,3.0,17.0,3.0,,1.0,,,
Heracleum sphondylium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,,,,,4.0,,,,
Otiorhynchus ovatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Otiorhynchus,,,,,1.0,,,,
Prunus laurocerasus,64116707,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,1.0,,,
Branta canadensis,166195258,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,,4.0,2.0,,,2.0,1.0,8.0,3.0
Acer platanoides,2286184,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,,,,,1.0,,,
Gallinula chloropus,166459135,Least Concern,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,3.0,,,,1.0,,15.0,2.0,2.0
Trifolium dubium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,,,,,,2.0,,,
Acer campestre,2241515,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,,,,,,1.0,,,
Haematopus ostralegus,200211681,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,,1.0,,,,1.0,1.0,4.0,
Crataegus monogyna,68083007,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,,,,,3.0,,,,
Raphanus raphanistrum,7235317,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus,,,,,3.0,,,,
Phalacrocorax carbo,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,
Tingis cardui,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Tingidae,Tingis,,,,,,1.0,,,
Clambus pubescens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Clambidae,Clambus,,,,,,,1.0,,
Catops tristis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Catops,,,,,,,1.0,,
Melanitta nigra,166428834,Least Concern,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,,1.0,1.0,,1.0,,,,
Bubulcus ibis,166319497,Least Concern,Increasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Bubulcus,,,,,,2.0,,3.0,
Rhyzobius chrysomeloides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rhyzobius,,,,,,,1.0,,
Crucibulum laeve,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Nidulariaceae,Crucibulum,,,,,,,,,1.0
Aglais io,53706979,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,,,,7.0,3.0,1.0,,,
Harmonia axyridis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,3.0,,,,,,,,
Biston strataria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,2.0,1.0,7.0,10.0,7.0,,,,
Podiceps cristatus,166312625,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,,2.0,2.0,1.0,4.0,1.0,1.0,1.0,
Regulus regulus,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,,,,,,2.0,,1.0,
Erinaceus europaeus,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,,,,,1.0,10.0,1.0,1.0,2.0
Libellula quadrimaculata,208832871,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Libellula,,,,,,2.0,,,
Geranium lucidum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,1.0,,,
Cyanistes caeruleus,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,13.0,7.0,,,,3.0,9.0,4.0,20.0
Acupalpus parvulus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Acupalpus,,,,,,,,,1.0
Spinus spinus,264582322,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,,,1.0,,,,,,
Bembidion lunulatum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,1.0,2.0,,
Tanysphyrus lemnae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Brachyceridae,Tanysphyrus,,,,,,,1.0,,
Chaetocnema hortensis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chaetocnema,,,,,,,2.0,,
Xylocampa areola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xylocampa,,,7.0,14.0,5.0,,,,
Salix caprea,19621176,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,1.0,,,,,,,,
Coccinella septempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,,,,,,1.0,,,
Microscydmus minimus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Microscydmus,,,,,,,1.0,,
Ischnopterapion virens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Apionidae,Ischnopterapion,,,,,,,,,1.0
Galerucella sagittariae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Galerucella,,,,,,,1.0,,
Prunella modularis,166409165,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,12.0,8.0,,,,4.0,5.0,5.0,4.0
Philorhizus melanocephalus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Philorhizus,,1.0,,,,1.0,1.0,,1.0
Corylus avellana,80567135,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,,,,,,1.0,,,
Fringilla coelebs,166409759,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,13.0,7.0,,1.0,1.0,2.0,4.0,4.0,6.0
Primula veris,2764893,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,,,,1.0,,,
Bembidion mannerheimii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,,,,1.0
Stenodema calcarata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Stenodema,,,,,,1.0,,,
Hirundo rustica,166369730,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,,,,,,1.0,,,
Monotoma picipes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Monotomidae,Monotoma,,,,,,,,,1.0
Longitarsus parvulus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Longitarsus,,,,,,,,,1.0
Bryum argenteum,87724543,Least Concern,Unknown,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,1.0,,,,,,,,
Protapion apricans,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Apionidae,Protapion,,,,,,,,,1.0
Ceratapion gibbirostre,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Apionidae,Ceratapion,,1.0,,,,,,,
Tychius picirostris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Tychius,,,,,,,1.0,,
Oryctolagus cuniculus,170619657,Endangered,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,7.0,,2.0,1.0,,,,,
Circus cyaneus,210509233,Vulnerable,Decreasing,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,,1.0,,,1.0,,,,
Hyacinthoides non-scripta,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hyacinthoides,1.0,,,2.0,,,,,
Bembidion guttula,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,1.0,,,,,2.0,,
Pyrrhula pyrrhula,166418813,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,1.0,,,,,,1.0,,
Corvus corax,166340260,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,5.0,5.0,,1.0,3.0,1.0,1.0,4.0
Calvia quatuordecimguttata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Calvia,,,,,,,1.0,,
Stomis pumicatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Stomis,,,,,,,1.0,,
Archiearis parthenias,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Archiearis,,,,,1.0,,,,
Cardamine pratensis,5812787,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,,,,,,2.0,,,
Lithophane semibrunnea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lithophane,,,1.0,2.0,,,,,
Larus hyperboreus,166273983,Least Concern,Stable,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,2.0,1.0,,,,,,
Nargus anisotomoides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Nargus,,,,,,,,,1.0
Orthosia cerasi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,5.0,3.0,27.0,37.0,23.0,,,,
Pterostichus strenuus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,1.0,,,,1.0,2.0,,
Urtica dioica,78457212,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,,,,,2.0,,,,
Nyea lurideola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Nyea,,,,,2.0,,,,
Cartodere nodifer,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Cartodere,,,,,,,,,1.0
Plantago lanceolata,2764827,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,,,,,2.0,,,,
Turdus iliacus,166346241,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,3.0,2.0,1.0,,2.0,,2.0,1.0,2.0
Ilex aquifolium,68067360,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,2.0,,,,3.0,2.0,,,
Bombus hypnorum,57349456,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,,,,1.0,,
Coelositona cambricus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Coelositona,,,,,,1.0,,,
Anorthoa munda,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anorthoa,1.0,,2.0,2.0,2.0,,,,
Emberiza citrinella,264581123,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,,5.0,,,,,,1.0,
Ero tuberculata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Mimetidae,Ero,,,,,,,,,1.0
Primula vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,1.0,,,,,,,,
Eupithecia dodoneata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,,2.0,,,,,
Phlogophora meticulosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,,,1.0,3.0,1.0,,,,
Rhagium inquisitor,87311463,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rhagium,,,,,,,,,2.0
Pyrrhosoma nymphula,208843840,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Pyrrhosoma,,,,,,11.0,,,
Nycteola revayana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nycteola,,,3.0,3.0,1.0,,,,
Ulmus minor,69047375,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,1.0,,,,,,,,
Turdus merula,264548442,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,15.0,7.0,1.0,1.0,,5.0,12.0,6.0,14.0
Turdus viscivorus,264544715,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,2.0,1.0,,,,,2.0,
Cartodere bifasciata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Cartodere,,,,,,,1.0,,1.0
Eupsilia transversa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eupsilia,1.0,1.0,,1.0,,,,,
Lutra lutra,218069689,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,1.0,,,,,,,,
Circus aeruginosus,210508502,Least Concern,Decreasing,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,,3.0,4.0,2.0,5.0,3.0,1.0,1.0,
Euphorbia lathyris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,,,,,,,1.0,,
Anthus pratensis,154480081,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,4.0,4.0,2.0,,3.0,1.0,2.0,
Sonchus arvensis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,,,,,1.0,,,,
Alnus glutinosa,80566653,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,,,,,,,1.0,,
Alsophila aescularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,1.0,,,3.0,2.0,,,,
