Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Idioptera linnei,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Idioptera,,,,1.0,3.0,,,4.0,
Apamea crenata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,,,,1.0,,,,,
Malva moschata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,,,,,,1.0,,,
Passer domesticus,199147773,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,1.0,1.0,2.0,,,,2.0,,4.0
Lunaria annua,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lunaria,,,,,,2.0,,,
Suillia affinis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Heleomyzidae,Suillia,,,,1.0,,,,,
Polygonia c-album,53719853,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,1.0,4.0,7.0,6.0,2.0,1.0,,,2.0
Pterostichus diligens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,,,,1.0,,,1.0,1.0
Vanessa atalanta,172421220,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,,4.0,11.0,1.0,5.0,1.0,,,1.0
Tipula luna,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,,,,2.0,1.0,,,,
Vinealobryum insulanum,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Vinealobryum,4.0,,,,,,,,
Sphaerophoria scripta,149165865,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Sphaerophoria,,,,,,,,2.0,
Pentarthrum confine,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Pentarthrum,,,,,1.0,2.0,,,
Dasyphora cyanella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Dasyphora,,,,,,,,1.0,
Orthodontium lineare,87820959,Not Applicable,Increasing,Plantae,Bryophyta,Bryopsida,Orthodontiales,Orthodontiaceae,Orthodontium,4.0,,,,,,,,
Altica lythri,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Altica,,,,1.0,,,,,
Philhelius pedissequum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Philhelius,,,,,2.0,,,,
Bitoma crenata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Zopheridae,Bitoma,,,,,,1.0,,,
Agapetus fuscipes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Glossosomatidae,Agapetus,,,,2.0,1.0,1.0,,,
Sturnus vulgaris,166360937,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,1.0,1.0,,,,,2.0,,2.0
Potentilla reptans,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,,,,,,1.0,,,
Ajuga reptans,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,,,,,,1.0,,,
Perca fluviatilis,221237573,Least Concern,Unknown,Animalia,Chordata,Unknown,Perciformes,Percidae,Perca,,,,,,,,,4.0
Diarsia mendica,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Diarsia,,,1.0,,,,,,
Euphylidorea meigenii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Euphylidorea,,,,1.0,,,1.0,,
Beraea pullata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Beraeidae,Beraea,,,,1.0,,,,,
Campylopus flexuosus,87771069,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,3.0,,,,,,,,
Galium aparine,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,,,,,,1.0,,,
Notiophilus biguttatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Notiophilus,,,,1.0,,1.0,,,
Plateumaris discolor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Plateumaris,,,,4.0,,,,1.0,1.0
Leucobryum juniperoideum,87714556,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Leucobryum,1.0,,,,,,,,
Scolopax rusticola,166241741,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,1.0,,,,,,1.0,,
Euproctis similis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euproctis,,1.0,1.0,1.0,1.0,,,,
Prionocera pubescens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Prionocera,,,,2.0,,,,,
Hybomitra montana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,,,,,2.0,,,,
Platycheirus clypeatus,149172543,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Platycheirus,,,,,1.0,,,3.0,
Myrmica ruginodis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Myrmica,,,,1.0,,,,,
Agonum muelleri,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,,,,,,1.0,,,
Mustela putorius,45214384,Least Concern,Decreasing,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,,,,,1.0,,
Chrysotoxum festivum,149168205,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Chrysotoxum,,,,,,,1.0,1.0,
Palomena prasina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,,1.0,,1.0,,,,,2.0
Perizoma flavofasciata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Perizoma,,,1.0,,,,,,
Sylvia atricapilla,166384785,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,,,,,,3.0,3.0,1.0,1.0
Dexiosoma caninum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Dexiosoma,,,,,,,,1.0,
Sericomyia silentis,149168702,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Sericomyia,,,,,,,,1.0,
Helophilus trivittatus,152281566,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Helophilus,,,,,,,2.0,,
Didymodon rigidulus,87771901,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,2.0,,,,,,,,
Phigalia pilosaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Phigalia,,,,1.0,,,,,
Aglais urticae,53706994,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,1.0,5.0,7.0,7.0,13.0,1.0,,,1.0
Stenichnus collaris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Stenichnus,,,,1.0,,1.0,,,
Pterostichus madidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,,,,,1.0,,,
Neoorthocaulis attenuatus,87776965,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Anastrophyllaceae,Neoorthocaulis,1.0,,,,,,,,
Rhyacophila dorsalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,Rhyacophila,,,,1.0,,1.0,,,
Xestia triangulum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xestia,,,2.0,,,,,,
Aulacomnium androgynum,87724214,Least Concern,Unknown,Plantae,Bryophyta,Bryopsida,Aulacomniales,Aulacomniaceae,Aulacomnium,2.0,,,,,,,,
Phaonia rufiventris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,,,,,,,,1.0,
Noctua comes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctua,,,1.0,,,,,,
Lochmaea caprea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Lochmaea,,,,1.0,,,,,
Calathus rotundicollis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Calathus,,,,,,2.0,,,
Vulpes vulpes,46190249,Least Concern,Stable,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,,,,,,,1.0,,1.0
Pasiphila rectangulata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Pasiphila,,,1.0,,,,,,
Rhabdomiris striatellus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Rhabdomiris,,,,1.0,,,,,
Rhagio lineola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Rhagio,,,,,,,,9.0,
Geranium pratense,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,,,1.0,
Propylaea quatuordecimpunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Propylaea,,,,1.0,2.0,,,,
Perapion curtirostre,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Perapion,,,,1.0,,,,,
Aegopodium podagraria,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Aegopodium,,,,,,3.0,2.0,1.0,
Eupithecia abbreviata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,1.0,,,,,,
Apus apus,166220766,Near Threatened,Decreasing,Animalia,Chordata,Aves,Apodiformes,Apodidae,Apus,,2.0,1.0,,4.0,2.0,2.0,,2.0
Pyrausta aurata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,,,,,,,,,1.0
Coenosia agromyzina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Coenosia,,,,1.0,,,,,
Sciurus carolinensis,217344510,Not Applicable,Increasing,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,,,1.0,,,,2.0,,
Neomys fodiens,226862036,Least Concern,Stable,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Neomys,1.0,,,,,,,,
Amanita muscaria,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,,,,,,,1.0,,
Chelidonium majus,2758225,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Chelidonium,,,,,,2.0,,,
Parus major,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,2.0,1.0,1.0,,1.0,3.0,5.0,2.0,5.0
Cabera pusaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cabera,,,2.0,,,,,,
Triturus cristatus,200183152,Least Concern,Decreasing,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Triturus,,1.0,2.0,,,,,,1.0
Triticum aestivum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Triticum,,,,,,,1.0,2.0,
Cephalozia bicuspidata,87793787,Least Concern,Decreasing,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Cephalozia,2.0,,,,,,,,
Ulex europaeus,86138815,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ulex,,,,,1.0,,1.0,,
Bembidion aeneum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,,,,1.0
Colostygia pectinataria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Colostygia,,1.0,,,,,,,
Dolycoris baccarum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Dolycoris,,,,1.0,,,,,
Herminia grisealis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Herminia,,,1.0,,,,,,
Dasiphora fruticosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Dasiphora,,,,,1.0,,,,
Metzgeria violacea,87781490,Least Concern,Increasing,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,4.0,,,,,,1.0,,
Catocala nupta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,,1.0,,,,,,,
Pentatoma rufipes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Pentatoma,,,,1.0,,,,,
Leucozona lucorum,149172163,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Leucozona,,,,3.0,,,,,
Athripsodes bilineatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Leptoceridae,Athripsodes,,,,,,1.0,,,
Andrena synadelpha,21312963,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,,,1.0,,,,,
Centaurea cyanus,51180112,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,,,,,,,,,1.0
Conocephalum conicum,87834471,Least Concern,Stable,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Conocephalaceae,Conocephalum,,,,,,,1.0,,
Lamium album,2762544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,,,,,,,,1.0,
Rosulabryum capillare,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,4.0,,,,,,,,
Lepidozia reptans,87714454,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,5.0,,,,,,,,
Pieris rapae,53720063,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,15.0,9.0,8.0,26.0,,,,
Alliaria petiolata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,,,,2.0,,6.0,1.0,7.0,2.0
Agrotis exclamationis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,,1.0,3.0,,,,,,
Mimas tiliae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Mimas,,,,,,,1.0,1.0,
Columba palumbus,166231450,Least Concern,Increasing,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,2.0,3.0,3.0,,,2.0,4.0,2.0,5.0
Aethalura punctulata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Aethalura,,,,1.0,,,,,
Anser anser,166194209,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,,,,,,,,,1.0
Lepus europaeus,45187424,Least Concern,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,,,,1.0,1.0,,,,
Ourapteryx sambucaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ourapteryx,,,3.0,,,,,,
Aquilegia vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Aquilegia,,,1.0,,,,,,
Scapania gracilis,87825589,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Scapaniaceae,Scapania,1.0,,,,,,,,
Fannia polychaeta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Fannia,,,,,,,,1.0,
Strix aluco,264546097,Least Concern,Stable,Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,,,,,,,,,1.0
Ceratodon purpureus,87768999,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,1.0,,,,,,,,
Orthosia cruda,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,,,1.0,,,,,,
Orthosia incerta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,,,1.0,,,,,,
Andrion regensteinense,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Andrion,,,,2.0,1.0,1.0,,,
Anabolia nervosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Anabolia,,,,2.0,1.0,,,,
Philaenus spumarius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Philaenus,,,,,1.0,,,,
Glechoma hederacea,2762526,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Glechoma,,,,,,1.0,,,
Cygnus olor,166189862,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,,,,,,,2.0,,3.0
Equisetum arvense,161581375,Least Concern,Increasing,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,,,,,,1.0,,,
Mecinus pascuorum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Mecinus,,,,,,,,,1.0
Fuscocephaloziopsis lunulifolia,87793881,Least Concern,Unknown,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Cephaloziaceae,Fuscocephaloziopsis,1.0,,,,,,,,
Eupeodes corollae,149167620,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eupeodes,,,,,1.0,,,3.0,
Hypnum andoi,87795871,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,1.0,,,,,,,,
Lasiopogon cinctus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Lasiopogon,,,,2.0,,,,,
Petasites hybridus,2758423,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,,,,,,1.0,2.0,,
Prunus avium,50673544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,,,,1.0
Potamophylax cingulatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Potamophylax,,,,1.0,,,,,
Stenodema laevigata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Stenodema,,,,2.0,,,,,
Herminia tarsipennalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Herminia,,,1.0,,,,,,
Meiosimyza subfasciata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,Meiosimyza,,,,,,,,1.0,
Larus fuscus,166275319,Least Concern,Increasing,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,,,,,,2.0,,1.0
Meconema thalassinum,74540428,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Meconema,,,,,,,,2.0,
Melanostoma scalare,149171422,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Melanostoma,,,,,,,,8.0,
Katha depressa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Katha,,,2.0,,,,,,
Lycophotia porphyrea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lycophotia,,,2.0,,,,,,
Nola cucullatella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,,,1.0,,,,,,
Loricera pilicornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Loricera,,,,,1.0,1.0,,,
Linaria maroccana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Linaria,,,,,,,,,1.0
Enicmus transversus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Enicmus,,,,,1.0,2.0,,,1.0
Radix auricularia,42429613,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Unknown,Lymnaeidae,Radix,,,,,,,1.0,,
Archarius pyrrhoceras,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Archarius,,,,2.0,,,,,
Octotemnus glabriculus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Octotemnus,,,,1.0,1.0,1.0,,,
Epilobium hirsutum,1044291,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,,,,,,,1.0,1.0,
Strophosoma melanogrammum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Strophosoma,,,,1.0,1.0,2.0,,,
Fannia sociella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Fanniidae,Fannia,,,,1.0,,,,,
Bradycellus harpalinus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bradycellus,,,,1.0,1.0,1.0,,,1.0
Byctiscus betulae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Attelabidae,Byctiscus,,,,1.0,,,,,
Papaver rhoeas,2764767,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,,,,,,1.0,,,
Myodes glareolus,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,,1.0,,,,,,,
Pentaglottis sempervirens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Pentaglottis,,,,,,1.0,2.0,4.0,
Orthotrichum diaphanum,87727888,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,2.0,,,,,,,,
Plantago major,1257878,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,,,,,,,1.0,,
Eurimyia lineatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eurimyia,,,,1.0,,,,2.0,
Myrmeleotettix maculatus,74495466,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Myrmeleotettix,,,,,,2.0,,1.0,
Pellia epiphylla,87738275,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Pelliales,Pelliaceae,Pellia,4.0,,,,,,,,
Erica cinerea,2758531,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Erica,,,,,,,1.0,,
Cerylon histeroides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cerylonidae,Cerylon,,,,,1.0,2.0,,,
Troglodytes troglodytes,199569861,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,3.0,,,,1.0,3.0,4.0,2.0,3.0
Chloroclystis v-ata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Chloroclystis,,,3.0,,,,,,
Selenia dentaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Selenia,,,1.0,,,,,,
Tortrix viridana,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Tortrix,,,,,1.0,,,,
Schwenckfeldina carbonaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Schwenckfeldina,,,,3.0,,,,,
Enallagma cyathigerum,208854649,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,,,,,6.0,3.0,2.0,1.0,
Peribatodes rhomboidaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Peribatodes,,,3.0,,,,,,
Biston betularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,,,2.0,,,,,,
Campylopus pyriformis,87771234,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,2.0,,,,,,,,
Lophocolea bidentata,87714673,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Lophocolea,6.0,,,,,,,,
Mythimna ferrago,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Mythimna,,,1.0,,,,,,
Orchis mascula,7175991,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Orchis,,,,,,,,1.0,
Lissotriton vulgaris,229006372,Least Concern,Stable,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,,,,,,,,,1.0
Helophilus pendulus,152281570,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Helophilus,,,,1.0,,,,3.0,
Tipula maxima,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,,,,,1.0,,,,
Viburnum opulus,2758243,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,,,,,,,1.0,,
Brunnera macrophylla,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Brunnera,,,,,,,1.0,,
Rhinanthus minor,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Rhinanthus,,,,,,,,1.0,
Motacilla cinerea,221313612,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,,,,,,,1.0,,
Vanellus vanellus,166266204,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,,,1.0,,,,,,
Corvus corone,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,1.0,2.0,3.0,,1.0,3.0,6.0,2.0,6.0
Plagodis dolabraria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Plagodis,,,2.0,,,,,,
Acanthosoma haemorrhoidale,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Acanthosoma,,1.0,,,,,,,
