Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Ramalina farinacea,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina,,,,,,,,1.0,
Anas platyrhynchos,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,3.0,1.0,3.0,21.0,16.0,20.0,9.0,4.0,5.0
Aythya marila,166206177,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,2.0,,,,,,,,
Scoliopteryx libatrix,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Scoliopteryx,,,,,2.0,,,,
Sitta europaea,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,,1.0,,,10.0,13.0,,1.0,1.0
Pluvialis squatarola,254375039,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,1.0,,2.0,,,,3.0,1.0,
Turdus torquatus,166343915,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,,,1.0,,,,,,
Turdus merula,264548442,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,2.0,2.0,21.0,20.0,17.0,9.0,5.0,9.0
Turdus viscivorus,264544715,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,,,,1.0,1.0,1.0,2.0,2.0,2.0
Erithacus rubecula,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,1.0,1.0,2.0,20.0,16.0,19.0,8.0,5.0,7.0
Phylloscopus collybita,264567918,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,1.0,1.0,3.0,,1.0,,,1.0,
Streptopelia decaocto,166435449,Least Concern,Stable,Animalia,Chordata,Aves,Columbiformes,Columbidae,Streptopelia,,,1.0,3.0,2.0,,4.0,2.0,4.0
Exapion ulicis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Exapion,,1.0,,,,,,,
Leucophaeus atricilla,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Leucophaeus,18.0,,,,,,,,
Riparia riparia,199568748,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Riparia,,,1.0,,,,,,
Buteo buteo,210507000,Least Concern,Stable,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,,1.0,2.0,1.0,3.0,6.0,6.0,2.0,2.0
Mergus merganser,166211915,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,,,,,1.0,,1.0,1.0,1.0
Buddleja davidii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,,,1.0,,,,,,2.0
Pica pica,264575751,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Pica,4.0,2.0,2.0,11.0,12.0,7.0,10.0,8.0,8.0
Calidris alba,154671400,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,9.0,4.0,,,1.0,,8.0,7.0,1.0
Lilioceris lilii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Lilioceris,,1.0,3.0,,,,,,
Lamium purpureum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,,,3.0,,,,,,
Malva sylvestris,2764355,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,,,1.0,,,,,,1.0
Passer montanus,166399056,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,,1.0,,,,,,,
Autographa gamma,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,,,2.0,,,,,,
Troglodytes troglodytes,199569861,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,,,1.0,2.0,2.0,1.0,4.0,2.0,2.0
Selenia dentaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Selenia,,,1.0,,,,,,
Mustela erminea,45203335,Least Concern,Stable,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,1.0,,,,,,
Delichon urbicum,264561964,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,,,1.0,,,,,,
Ardea cinerea,166317370,Least Concern,Decreasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,,,,,1.0,,,1.0,3.0
Aythya ferina,205288455,Vulnerable,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,,,,,1.0,,,,
Biston betularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,,,2.0,,,,,,
Cirsium vulgare,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,,,1.0,,,,,,
Carduelis carduelis,199579742,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,,,2.0,3.0,5.0,2.0,7.0,3.0,6.0
Anthus pratensis,154480081,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0
Numenius phaeopus,138413707,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,,,1.0,,,,,,
Alsophila aescularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,,2.0,,,,,,,
Sonchus asper,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,,,1.0,,,,,,
Motacilla cinerea,221313612,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,,,,,1.0,,,2.0,1.0
Vanellus vanellus,166266204,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,1.0,1.0,,,,,1.0,2.0,3.0
Corvus corone,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,8.0,4.0,2.0,11.0,8.0,12.0,13.0,12.0,7.0
Talpa europaea,221752008,Least Concern,Unknown,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,6.0,19.0,,,,,,,
Plectrophenax nivalis,166427658,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Calcariidae,Plectrophenax,7.0,,,,,,2.0,7.0,4.0
Buccinum undatum,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,20.0,,,,,,,1.0,4.0
Heracleum sphondylium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,,,1.0,,,,,,
Prunus laurocerasus,64116707,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,2.0,,,,,,,
Branta canadensis,166195258,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,,1.0,2.0,,2.0,,,2.0,2.0
Papaver somniferum,2764773,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,,,1.0,,,,,,
Reseda luteola,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,,,1.0,,,,,,
Gallinula chloropus,166459135,Least Concern,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,1.0,1.0,1.0,9.0,2.0,1.0,4.0,5.0,3.0
Egretta garzetta,166459851,Least Concern,Decreasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,,2.0,2.0,1.0,,,2.0,3.0,3.0
Thera obeliscata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Thera,,,1.0,,,,,,
Phylloscopus trochilus,264584438,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,,,1.0,,,,,,
Pterostoma palpina,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Pterostoma,,,1.0,,,,,,
Dioscorea communis,2758501,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,,,,,,,1.0,,
Gavia stellata,166326588,Least Concern,Unknown,Animalia,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,,,,,,,,1.0,
Stellaria apetala,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,,,1.0,,,,,,
Linaria cannabina,166415057,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Linaria,2.0,1.0,2.0,,,,3.0,2.0,2.0
Falco peregrinus,210513652,Least Concern,Unknown,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,2.0,1.0,1.0,,2.0,,,,1.0
Philorhizus notatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Philorhizus,,1.0,,,,,,,
Corticaria impressa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Corticaria,,1.0,,,,,,,
Mytilus edulis,Not Found,Unknown,Unknown,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,4.0,,,,,,,,1.0
Umbilicus rupestris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Umbilicus,,,,,,,,,1.0
Echinocardium cordatum,Not Found,Unknown,Unknown,Animalia,Echinodermata,Echinoidea,Spatangoida,Loveniidae,Echinocardium,16.0,,,,,,,,
Cerastoderma edule,Not Found,Unknown,Unknown,Animalia,Mollusca,Bivalvia,Cardiida,Cardiidae,Cerastoderma,6.0,,,,,,,,2.0
Rissa tridactyla,166280839,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Laridae,Rissa,,1.0,,,,,,,2.0
Vinca major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,,,,,,,,1.0,
Veronica persica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,,,1.0,,,,,,
Sagina procumbens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina,,,1.0,,,,,,
Syntrichia ruralis,87772829,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,,,1.0,,,,,,
Mactra stultorum,Not Found,Unknown,Unknown,Animalia,Mollusca,Bivalvia,Venerida,Mactridae,Mactra,,,,,,,,,3.0
Haematopus ostralegus,200211681,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,8.0,6.0,1.0,4.0,4.0,4.0,10.0,10.0,5.0
Noctua pronuba,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctua,,,,,,,1.0,,
Stellaria media,2758351,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,,,1.0,,,,,,5.0
Cerastium glomeratum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,,,1.0,,,,,,
Phalacrocorax carbo,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,12.0,4.0,2.0,1.0,4.0,4.0,6.0,7.0,3.0
Ensis siliqua,Not Found,Unknown,Unknown,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Ensis,,,,,,,,,2.0
Bombus terrestris,57372577,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,1.0,1.0,,,,,,
Helminthotheca echioides,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,,,1.0,,,,,,
Marchantia polymorpha,87781155,Least Concern,Stable,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Marchantiaceae,Marchantia,,,1.0,,,,,,
Plectrocnemia conspersa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,,,,1.0,,,,,
Notodonta dromedarius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Notodonta,,,1.0,,,,,,
Locustella naevia,264538523,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Locustella,,,1.0,,,,,,
Anthocharis cardamines,53707517,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,,,1.0,,,,,,
Apamea crenata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,,,1.0,,,,,,
Passer domesticus,199147773,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,2.0,,3.0,16.0,12.0,18.0,3.0,4.0,5.0
Spatula clypeata,166200605,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,,,,,1.0,1.0,1.0,1.0,2.0
Ochropleura plecta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Ochropleura,,,2.0,,,,,,
Draba verna,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Draba,,,1.0,,,,,,
Xanthorhoe fluctuata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,,,3.0,,,,,,
Polygonia c-album,53719853,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,,1.0,1.0,,,,,,
Poa annua,1217340,Least Concern,Increasing,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,,,1.0,,,,,,
Chloroclysta siterata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Chloroclysta,,,1.0,,,,,,
Festuca rubra,7266236,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,,,1.0,,,,,,
Corvus frugilegus,166339000,Vulnerable,Decreasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,,,,1.0,1.0,,,
Pharus legumen,Not Found,Unknown,Unknown,Animalia,Mollusca,Bivalvia,Adapedonta,Pharidae,Pharus,4.0,,,,,,,,
Vanessa atalanta,172421220,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,,,2.0,,,,,,
Melanitta nigra,166428834,Least Concern,Unknown,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,1.0,,,,1.0,,2.0,3.0,
Xanthoria parietina,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria,,,,,,,,1.0,
Phalacrocorax aristotelis,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,,1.0,,,,,,,
Anticlea derivata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Anticlea,,,1.0,,,,,,
Acrocephalus schoenobaenus,166375661,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,,,1.0,,,,,,
Acrocephalus scirpaceus,264583071,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,,,2.0,,,,,,
Vinealobryum insulanum,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Vinealobryum,,,1.0,,,,,,
Anas crecca,200197945,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,,,,,,,,1.0,3.0
Limnephilus lunatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,1.0,,,,,,,
Harmonia axyridis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,,,4.0,,,,,,
Aix galericulata,131911544,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,,2.0,,,3.0,16.0,1.0,3.0,
Euphorbia peplus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,,,1.0,,,,,,
Biston strataria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,,1.0,2.0,,,,,,
Podiceps cristatus,166312625,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,3.0,,2.0,,1.0,,2.0,,
Sturnus vulgaris,166360937,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Sturnus,8.0,1.0,2.0,2.0,5.0,8.0,9.0,11.0,4.0
Dicheirotrichus placidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Dicheirotrichus,,1.0,,,,,,,
Pterostichus minor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Pterostichus,,1.0,,,,,,,
Dendrocopos major,166214479,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dendrocopos,,,,9.0,8.0,3.0,2.0,3.0,2.0
Cirsium arvense,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,,,1.0,,,,,,
Calidris canutus,154080160,Near Threatened,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,4.0,3.0,5.0,2.0,,2.0,4.0,3.0,
Regulus regulus,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,,,,1.0,1.0,1.0,,1.0,3.0
Plantago coronopus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,,,,,,,,,1.0
Rumex obtusifolius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,,1.0,,,,,,
Erinaceus europaeus,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,,2.0,,1.0,,1.0,,,1.0
Tortula muralis,87757663,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,,,,,,,,,2.0
Branta bernicla,166196200,Least Concern,Stable,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,,,,,,,1.0,1.0,3.0
Actitis hypoleucos,166252539,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Actitis,,,2.0,,1.0,,,,
Endomychus coccineus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Endomychidae,Endomychus,,,,1.0,,,,,
Beta vulgaris,6690027,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Beta,,,,,,,,,2.0
