Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Furcula bicuspis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Furcula,,1.0,,1.0,,,,,
Arion subfuscus,85579367,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Arionidae,Arion,,,,,,1.0,,,
Sciurus carolinensis,217344510,Not Applicable,Increasing,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,3.0,,3.0,,,2.0,1.0,,
Bradycellus sharpi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bradycellus,,,,,,,,1.0,
Fissidens bryoides,87769787,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Fissidentaceae,Fissidens,,2.0,,,,,,,
Hedera helix,2758285,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Hedera,1.0,1.0,,,,,1.0,,
Armillaria mellea,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,,,,,,,1.0,,
Chelidonium majus,2758225,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Chelidonium,,,,,1.0,,,1.0,
Parus major,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,2.0,,1.0,1.0,,3.0,3.0,3.0,9.0
Cis festivus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Cis,,,,1.0,,,,,
Triturus cristatus,200183152,Least Concern,Decreasing,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Triturus,,,8.0,,,,,,
Sigara semistriata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Corixidae,Sigara,,,,,,1.0,,,
Lacanobia oleracea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Lacanobia,,,1.0,2.0,1.0,,,,
Quercus robur,3126467,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,1.0,1.0,,,,,,,
Bembidion aeneum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,,,,,,,1.0,,
Rhyzobius litura,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rhyzobius,,,,,,,,,1.0
Colostygia pectinataria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Colostygia,,,1.0,1.0,,,,,
Dolycoris baccarum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Dolycoris,,,,,1.0,,,,
Galanthus nivalis,5551773,Near Threatened,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,,,,,,,1.0,1.0,
Metzgeria violacea,87781490,Least Concern,Increasing,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,6.0,,,,,,,,
Dasiphora fruticosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Dasiphora,,,,,,,1.0,,
Anisus vortex,4808390,Least Concern,Unknown,Animalia,Mollusca,Gastropoda,Unknown,Planorbidae,Anisus,,,,,,1.0,,,
Conocephalum conicum,87834471,Least Concern,Stable,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Conocephalaceae,Conocephalum,,,,,,,2.0,,
Anisotoma humeralis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Leiodidae,Anisotoma,,,,1.0,,,,,
Pinus nigra,95730813,Least Concern,Stable,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,1.0,,,,,,,,
Rosulabryum capillare,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Rosulabryum,1.0,4.0,,,,,,,
Typha latifolia,84300723,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,1.0,,,,,,,,
Lepidozia reptans,87714454,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lepidoziaceae,Lepidozia,3.0,,,,,,,,
Pieris rapae,53720063,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,,3.0,5.0,,,,,,
Larus marinus,166273324,Least Concern,Stable,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,,,1.0,,1.0,,,
Alliaria petiolata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Alliaria,2.0,,1.0,,,3.0,1.0,10.0,
Chydorus sphaericus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Branchiopoda,Diplostraca,Chydoridae,Chydorus,,1.0,,,,,,,
Caltha palustris,42321925,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Caltha,,,,,,,2.0,2.0,
Cochlearia danica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cochlearia,1.0,,,,,,,,
Agrotis exclamationis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Agrotis,,,2.0,2.0,,,,,
Agriopis marginaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Agriopis,2.0,,,,1.0,,,,
Columba palumbus,166231450,Least Concern,Increasing,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,2.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,21.0
Mimas tiliae,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Mimas,,1.0,1.0,1.0,1.0,,,,
Aethalura punctulata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Aethalura,,1.0,,1.0,,,,,
Orthotomicus suturalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Orthotomicus,,,,1.0,,,,,
Thuidium tamariscinum,87743497,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Thuidiaceae,Thuidium,2.0,,,,,,1.0,,
Anser anser,166194209,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anser,,,,,,1.0,,,
Leistus terminatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Leistus,,,,1.0,,,,,
Lepus europaeus,45187424,Least Concern,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,3.0,,,,,,,,
Lycia hirtaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lycia,,1.0,1.0,,,1.0,1.0,,
Leucorrhinia dubia,208821567,Vulnerable,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Leucorrhinia,,,,3.0,,1.0,,,
Arum maculatum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Arum,,1.0,,,,,7.0,,
Strix aluco,264546097,Least Concern,Stable,Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,,1.0,,,1.0,,,1.0,
Orthosia cruda,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,3.0,,2.0,5.0,7.0,,,,
Ceratodon purpureus,87768999,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ceratodon,,5.0,,,,,,,
Eupithecia exiguata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,,1.0,,,,,
Orthosia incerta,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,3.0,3.0,8.0,5.0,4.0,,,,
Potamopyrgus antipodarum,738398,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Littorinimorpha,Tateidae,Potamopyrgus,,1.0,,,,1.0,,,
Demetrias atricapillus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Demetrias,,,,,,,1.0,,
Viola riviniana,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,1.0,,,,,,,,
Mareca strepera,166198537,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,,,,,2.0,,,,
Dryopteris dilatata,85425018,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,,,,,,1.0,,
Cryphaea heteromalla,87768617,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Hypnales,Cryphaeaceae,Cryphaea,1.0,,,,,,,,
Anabolia nervosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Anabolia,,,,,,2.0,,,
Glechoma hederacea,2762526,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Glechoma,,1.0,,,,,,,
Cygnus olor,166189862,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cygnus,,,,,1.0,1.0,,4.0,
Petasites hybridus,2758423,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,,,,,,,,2.0,
Odontopera bidentata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Odontopera,,,,1.0,,,,,
Apamea sordens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Apamea,,,1.0,,,,,,
Prunus avium,50673544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,1.0,,,,,1.0,,
Auricularia auricula-judae,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,,,,,,,1.0,1.0,
Drepanocladus aduncus,87767063,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Drepanocladus,,1.0,,,,,,,
Mareca penelope,166199138,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,1.0,,,,,,,,
Larus fuscus,166275319,Least Concern,Increasing,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,,,,,1.0,,,1.0
Melanostoma scalare,149171422,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Melanostoma,,,,,,,,1.0,
Loricera pilicornis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Loricera,,,,,,1.0,,,
Ocypus olens,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Ocypus,,,,,,,,,1.0
Amblystegium serpens,87766856,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Amblystegium,,5.0,,,,,,,
Enicmus transversus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Latridiidae,Enicmus,,,,,,,,1.0,
Vaccinium myrtillus,14707728,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Vaccinium,1.0,,,,,,,,
Daldinia concentrica,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia,,,,,,,,1.0,
Octotemnus glabriculus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Ciidae,Octotemnus,,,,,,1.0,,,
Phalaris arundinacea,1021826,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phalaris,1.0,,,,,,,,
Longitarsus melanocephalus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Longitarsus,,,,,,,,1.0,
Strophosoma melanogrammum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Strophosoma,,,,1.0,,1.0,,1.0,
Drupenatus nasturtii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Drupenatus,,,,,,1.0,,,
Bradycellus harpalinus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bradycellus,,,,,,,1.0,,
Pentaglottis sempervirens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Pentaglottis,1.0,,2.0,,1.0,,,12.0,
Chrysosplenium oppositifolium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Chrysosplenium,1.0,,,,,1.0,1.0,1.0,
Orthotrichum diaphanum,87727888,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,,1.0,,,,,,,
Limnephilus griseus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,,,,1.0,,,,,
Erica cinerea,2758531,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Erica,1.0,,,,,,,,
Pellia epiphylla,87738275,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Pelliales,Pelliaceae,Pellia,2.0,,,,,,,,
Coccidula rufa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccidula,,,,,,,1.0,,
Cerylon histeroides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cerylonidae,Cerylon,,,,1.0,,,,,1.0
Hoplodrina blanda,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hoplodrina,,,1.0,,,,,,
Troglodytes troglodytes,199569861,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Troglodytidae,Troglodytes,1.0,2.0,1.0,1.0,,2.0,3.0,3.0,6.0
Selenia dentaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Selenia,,3.0,2.0,,2.0,,,,
Enallagma cyathigerum,208854649,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,,,1.0,,,,,,
Forficula auricularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Dermaptera,Forficulidae,Forficula,,,,,1.0,,,,
Peribatodes rhomboidaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Peribatodes,,,4.0,,,,,,
Jacobaea vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jacobaea,1.0,,,,,1.0,,,
Lissotriton vulgaris,229006372,Least Concern,Stable,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,1.0,,,,,,,,
Lophocolea bidentata,87714673,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Lophocolea,7.0,3.0,,,,,,,
Biston betularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,,,2.0,1.0,,,,,
Nepa cinerea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Nepidae,Nepa,,,,,,1.0,,,
Pipistrellus pipistrellus,211012245,Least Concern,Stable,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Pipistrellus,,,,,,,2.0,,
Viburnum opulus,2758243,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,,,,,,,1.0,,
Paranchus albipes,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Paranchus,,,,,,1.0,,,
Motacilla cinerea,221313612,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,,,,,1.0,,,,
Cryptocephalus pusillus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Cryptocephalus,,,,,,1.0,,,
Vanellus vanellus,166266204,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,,,,1.0,,,,2.0,
Corvus corone,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,3.0,,1.0,1.0,1.0,1.0,3.0,6.0,16.0
Nedyus quadrimaculatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Nedyus,,,,,,,,,1.0
Eristalis tenax,151663293,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,,,,,,,,,1.0
Coenagrion pulchellum,208837994,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,,2.0,2.0,,,,,,
Acanthosoma haemorrhoidale,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Acanthosoma,,,,,,,,1.0,
Tethea ocularis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Tethea,,,1.0,1.0,,,,,
Hadena bicruris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Hadena,,,1.0,,,,,,
Silene dioica,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,1.0,,3.0,,1.0,2.0,4.0,6.0,
Linaria cannabina,166415057,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Linaria,,,,1.0,,,,,
Zootoca vivipara,217510164,Least Concern,Unknown,Animalia,Chordata,Squamata,Unknown,Lacertidae,Zootoca,,,,,1.0,,,,
Conistra vaccinii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Conistra,,1.0,,2.0,,,,,2.0
Opisthograptis luteolata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Opisthograptis,,1.0,3.0,4.0,,,,,
Funaria hygrometrica,87770415,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Funaria,,1.0,,,,,,,
Vinca major,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,,,,,,,,2.0,
Trichostegia minor,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Trichostegia,2.0,,,1.0,,,,,
Hypnum cupressiforme,87713959,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,2.0,5.0,,,,,1.0,,
Mustela nivalis,45200499,Least Concern,Stable,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,,,,,,1.0,,,
Rumex sanguineus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,1.0,,,,,,1.0,
Ischnura elegans,208836177,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,,,1.0,,,1.0,,,
Lathys humilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Dictynidae,Lathys,,,,1.0,,,,,
Rhizophagus ferrugineus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Monotomidae,Rhizophagus,,,,,,,,1.0,
Noctua pronuba,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Noctua,,,2.0,,,,,,
Rhytidiadelphus squarrosus,87737123,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Hylocomiaceae,Rhytidiadelphus,3.0,5.0,,,,,,,
Caenis horaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,,,,,,1.0,,,
Bombus terrestris,57372577,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,1.0,,,4.0,8.0,11.0,3.0,7.0,3.0
Perapion hydrolapathi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Perapion,,,,,,,1.0,,
Marchantia polymorpha,87781155,Least Concern,Stable,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Marchantiaceae,Marchantia,1.0,2.0,,,,,,,
Vespula vulgaris,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespula,,,1.0,,,,,,
Notodonta dromedarius,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Notodonta,,,,,2.0,,,,
Campylopus introflexus,87771114,Not Applicable,Increasing,Plantae,Bryophyta,Bryopsida,Dicranales,Leucobryaceae,Campylopus,,1.0,,,,,,,
Phytomyza ilicis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Agromyzidae,Phytomyza,,,,,,,2.0,,
Streblotrichum convolutum,87738521,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Streblotrichum,,2.0,,,,,,,
Xanthorhoe fluctuata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,,1.0,,1.0,,,,,
Homalothecium lutescens,87778095,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Homalothecium,,1.0,,,,,,,
Symphoricarpos albus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Symphoricarpos,,,,,,,1.0,,
Trochulus hispidus,126101798,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,,,,,,1.0,,,
Allium ursinum,6826231,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,,2.0,,,1.0,1.0,2.0,3.0,
Betula pendula,3115662,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,,,,,,,1.0,,
Xanthorhoe ferrugata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Xanthorhoe,,,,1.0,,,,,
Acrocephalus schoenobaenus,166375661,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,,,,,1.0,,,,
Anticlea derivata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Anticlea,,,,,1.0,,,,
Acrocephalus scirpaceus,264583071,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,,,,,1.0,,,1.0,
Aubrieta deltoidea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Aubrieta,,,,,,,,1.0,
Limnephilus lunatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,1.0,,,1.0,,4.0,,,
Nola confusalis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,,,,3.0,2.0,,,,
Porcellio scaber,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,,,,,,1.0,,,
Falcaria lacertinaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Drepanidae,Falcaria,,1.0,,2.0,,,,,
Aix galericulata,131911544,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aix,,,,,,4.0,,1.0,
Dendrocopos major,166214479,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dendrocopos,1.0,,1.0,,,2.0,3.0,,3.0
Limnanthes douglasii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Limnanthaceae,Limnanthes,,2.0,,,,,,,
Stigmella aurella,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,,,,,,,3.0,,
Dicranomyia morio,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,1.0,,,,,,,,
Nebria brevicollis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Nebria,,,,,1.0,,1.0,,
Struthiopteris spicant,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Blechnaceae,Struthiopteris,,,,,,,,1.0,
Exomias pellucidus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Exomias,,,,,,1.0,1.0,,
Scleropodium cespitans,87768466,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Scleropodium,,1.0,,,,,,,
Andrena cineraria,21309047,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,,,,,,2.0,,,
Psylliodes napi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Psylliodes,,,,,,,,,1.0
Apis mellifera,42463665,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,,,1.0,,,,,1.0,1.0
Eupithecia pulchellata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,,,,2.0,,,,,
Codriophorus acicularis,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Codriophorus,,1.0,,,,,,,
Tadorna tadorna,166197940,Least Concern,Stable,Animalia,Chordata,Aves,Anseriformes,Anatidae,Tadorna,,,,1.0,,,,,1.0
Phyllocoptes eupadi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Trombidiformes,Eriophyidae,Phyllocoptes,,,,,,,1.0,,
Ecliptopera silaceata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ecliptopera,,,1.0,1.0,,,,,
Polytrichum commune,87782730,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,,,,,,,,1.0,
Amara aenea,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Amara,,,,,,,,1.0,
Turdus philomelos,166346863,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,,1.0,1.0,,1.0,1.0,3.0,5.0
Aegithalos caudatus,264587236,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,1.0,,,1.0,,2.0,3.0,1.0,5.0
Pseudoscleropodium purum,88382414,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Pseudoscleropodium,,1.0,,,,,,,
Cloeon dipterum,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Ephemeroptera,Baetidae,Cloeon,,,,,,2.0,,,
Stenodema holsata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Stenodema,,,1.0,,,,,,
