Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Kindbergia praelonga,88382580,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Kindbergia,1.0,3.0,,,,2.0,2.0,,
Gallinago gallinago,166243239,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,,,,,1.0,,1.0,,
Rana temporaria,200721782,Least Concern,Stable,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,1.0,,,,1.0,,,
Aythya fuligula,166205462,Near Threatened,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,2.0,4.0,4.0,4.0,3.0,3.0,1.0,2.0,2.0
Columba livia,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,1.0,,3.0,3.0,2.0,,2.0,5.0,7.0
Alauda arvensis,200204640,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Alauda,,,1.0,,,1.0,,,1.0
Plenogemma phyllantha,87821927,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Plenogemma,,2.0,,,,,,,
Paroligolophus agrestis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Paroligolophus,,,,1.0,,,,,
Pluvialis apricaria,166262122,Least Concern,Stable,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Pluvialis,,,,,1.0,,1.0,,
Acanthis flammea,166430280,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,,,5.0,3.0,1.0,1.0,,,
Alcedo atthis,264589271,Least Concern,Decreasing,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,1.0,3.0,2.0,,3.0,,,,1.0
Chloris chloris,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0
Sylvia curruca,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,,,,,,,2.0,,
Cardamine flexuosa,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,,,,,,1.0,,,
Trametes versicolor,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,,,,,,1.0,,,
Taxus baccata,95808896,Least Concern,Increasing,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,4.0,,,,,1.0,,,
Limosa limosa,166244428,Near Threatened,Stable,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Limosa,,,,,,,,,1.0
Motacilla alba,166400912,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,1.0,1.0,2.0,3.0,2.0,,2.0,1.0,2.0
Larus canus,166271946,Least Concern,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,1.0,1.0,3.0,3.0,4.0,1.0,1.0,,
Phasianus colchicus,166454046,Least Concern,Stable,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,,,2.0,,1.0,,3.0,1.0,2.0
Metzgeria furcata,87781385,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,1.0,2.0,,,,,,,
Ramalina farinacea,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina,1.0,,,,,,,,
Anas platyrhynchos,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,3.0,3.0,4.0,5.0,10.0,2.0,9.0,11.0,7.0
Hypnum resupinatum,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,1.0,1.0,,,,,,,
Sitta europaea,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,3.0,7.0,3.0,4.0,2.0,2.0,1.0,3.0,5.0
Fraxinus excelsior,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,4.0,,,1.0,,1.0,,,
Grimmia pulvinata,87713761,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Grimmiales,Grimmiaceae,Grimmia,1.0,2.0,,,,1.0,,,
Erithacus rubecula,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,4.0,8.0,4.0,5.0,10.0,16.0,16.0,17.0,18.0
Hypericum humifusum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,,,,,,1.0,,,
Phylloscopus collybita,264567918,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,,,1.0,,,,,,
Emmelina monodactyla,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Emmelina,,,2.0,,,,,,
Mesoptychia turbinata,87780790,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Jungermanniaceae,Mesoptychia,,2.0,,,,,,,
Ophrys apifera,7178911,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Ophrys,,,,,,2.0,,,
Campylium stellatum,87766935,Least Concern,Decreasing,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Campylium,,1.0,,,,,,,
Mergus merganser,166211915,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,,1.0,1.0,,,,,1.0,
Buddleja davidii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Buddleja,,,3.0,,,,,,
Ardea cinerea,166317370,Least Concern,Decreasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0
Fomitopsis betulina,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,,,,,,,1.0,,
Vinca minor,2758273,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,,1.0,,,,,,,
Parmelia sulcata,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia,2.0,,,,,,,,
Araucaria araucana,2805113,Endangered,Decreasing,Plantae,Tracheophyta,Pinopsida,Pinales,Araucariaceae,Araucaria,1.0,,,,,,,,
Carduelis carduelis,199579742,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,1.0,2.0,4.0,4.0,4.0,2.0,5.0,7.0,7.0
Oniscus asellus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Oniscus,1.0,,,,,2.0,,,
Heracleum sphondylium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,3.0,,1.0,1.0,1.0,,,,
Talpa europaea,221752008,Least Concern,Unknown,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,1.0,14.0,,6.0,,,,,
Rhynchostegiella tenella,87733573,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegiella,,1.0,,,,,,,
Prunus laurocerasus,64116707,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,1.0,,,,,,,,
Branta canadensis,166195258,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,1.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,3.0
Gallinula chloropus,166459135,Least Concern,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,3.0,4.0,4.0,4.0,5.0,2.0,10.0,9.0,7.0
Bergenia crassifolia,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Bergenia,,,,,,,1.0,,
Botaurus stellaris,166321351,Least Concern,Stable,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,,,1.0,,,,,,
Elasmostethus interstinctus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Acanthosomatidae,Elasmostethus,,,,2.0,,,,,
Certhia familiaris,264570283,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,,1.0,2.0,4.0,1.0,,1.0,2.0,2.0
Sagina procumbens,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina,,,,,,,2.0,,
Haematopus ostralegus,200211681,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Haematopodidae,Haematopus,,1.0,1.0,2.0,,1.0,,,
Crataegus monogyna,68083007,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,,,,,2.0,5.0,,,
Crangonyx pseudogracilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Crangonyx,,2.0,,,,,,,
Phalacrocorax carbo,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,,4.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0
Bryoerythrophyllum recurvirostrum,87771618,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,,2.0,,,,,,,
Parmelia saxatilis,194678129,Least Concern,Stable,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia,,,1.0,,,,,,
Soleirolia soleirolii,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Soleirolia,,,,,,1.0,,,
Homalothecium sericeum,87778117,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Homalothecium,,2.0,,,,,,,
Digitalis purpurea,2764797,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,1.0,,,,,,,,
Encalypta streptocarpa,87735857,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Encalyptales,Encalyptaceae,Encalypta,,1.0,,,,,,,
Iris pseudacorus,42326782,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Iris,3.0,,1.0,,,,,,
Harmonia axyridis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,2.0,1.0,1.0,,,,1.0,,
Biston strataria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,,1.0,,,,,,,
Podiceps cristatus,166312625,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,1.0,,2.0,2.0,,2.0,,2.0,1.0
Regulus regulus,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,2.0,1.0,6.0,5.0,2.0,2.0,3.0,,3.0
Erinaceus europaeus,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,,1.0,1.0,,,2.0,,,
Bombus pascuorum,57367495,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,1.0,,,,,,
Juncus inflexus,43120269,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,1.0,,1.0,,,,,,
Cyanistes caeruleus,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,4.0,5.0,5.0,6.0,7.0,14.0,9.0,10.0,15.0
Spinus spinus,264582322,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,,1.0,2.0,2.0,1.0,,,,
Orthotrichum anomalum,87727352,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Orthotrichum,1.0,,,,,,,,
Mnium hornum,87755745,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Mnium,,1.0,,,,,,,
Teucrium scorodonia,2764259,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,,,,,,,,4.0,
Coccinella septempunctata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,,1.0,,1.0,,,,,
Salix caprea,19621176,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,,,,,,2.0,,,
Alectoris rufa,166184840,Near Threatened,Decreasing,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,,,,,,1.0,,,1.0
Rhynchostegium confertum,87733579,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Rhynchostegium,,1.0,,,,,,,
Prunella modularis,166409165,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,2.0,1.0,3.0,4.0,5.0,1.0,7.0,2.0,6.0
Corylus avellana,80567135,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,3.0,,2.0,3.0,1.0,4.0,4.0,,
Fringilla coelebs,166409759,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,3.0,3.0,4.0,5.0,7.0,2.0,4.0,9.0,9.0
Bryum argenteum,87724543,Least Concern,Unknown,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,1.0,3.0,,,,,,,
Ceratapion gibbirostre,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Apionidae,Ceratapion,,,,1.0,,,,,
Oryctolagus cuniculus,170619657,Endangered,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,,8.0,3.0,11.0,,2.0,,,
Dryobates minor,166213495,Least Concern,Increasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dryobates,,,1.0,5.0,,1.0,,,1.0
Hyacinthoides non-scripta,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hyacinthoides,,1.0,,,,,,,
Prunus spinosa,19400568,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,2.0,,,
Pyrrhula pyrrhula,166418813,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,4.0
Corvus corax,166340260,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,,4.0,,,,,,
Geum urbanum,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,,,,,,,,2.0,
Rosa canina,2765713,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,,,,1.0,,1.0,,,
Larus hyperboreus,166273983,Least Concern,Stable,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,1.0,,,,,,,,
Matricaria discoidea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Matricaria,,,1.0,,,,,,
Orthosia cerasi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,,3.0,,,1.0,,,,
Urtica dioica,78457212,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,3.0,,,1.0,,1.0,,,
Andricus lignicolus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus,1.0,,,,,1.0,,,
Asplenium scolopendrium,83506952,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,,1.0,1.0,,,2.0,,
Plantago lanceolata,2764827,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,3.0,,,1.0,2.0,1.0,,,
Daedaleopsis confragosa,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Daedaleopsis,,,,,,1.0,,,
Sarcoscypha austriaca,Not Found,Unknown,Unknown,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,1.0,,,,,,,,
Turdus iliacus,166346241,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,,5.0,4.0,6.0,3.0,5.0,3.0,2.0
Ilex aquifolium,68067360,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,4.0,,,,,,2.0,,
Metellina mengei,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Metellina,,,,1.0,,,,,
Bombus hypnorum,57349456,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,1.0,,1.0,,,,,
Barbula unguiculata,87738651,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,2.0,,,,,,,
Lophocolea heterophylla,88382588,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Lophocolea,1.0,,,,,,,,
Aesculus hippocastanum,68084249,Vulnerable,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus,3.0,,,,,,,,
Emberiza citrinella,264581123,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,,2.0,1.0,,,,,,2.0
Drosophila subobscura,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,,,,1.0,,,,,
Primula vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,1.0,,,,,,
Drosophila suzukii,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,,,,1.0,,,,,
Phlogophora meticulosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,,1.0,,,,,,,
Larix decidua,83969267,Least Concern,Stable,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Larix,4.0,,,,,,,,
Oedothorax fuscus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Oedothorax,,,,1.0,,,,,
Scorzoneroides autumnalis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Scorzoneroides,,,,,,1.0,,,
Poecile palustris,166451604,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,,,,2.0,,,,1.0,
Cassida rubiginosa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Cassida,,,,1.0,,,,,
Ranunculus repens,5726616,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,2.0,,,1.0,,1.0,,,
Turdus merula,264548442,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,7.0,4.0,4.0,6.0,7.0,2.0,10.0,20.0,16.0
Turdus viscivorus,264544715,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,,1.0,4.0,3.0,4.0,1.0,3.0,2.0,
Eupsilia transversa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Eupsilia,,,2.0,,2.0,,,,
Cepaea hortensis,5054687,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,1.0,,,,,,,,
Stereum hirsutum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,,,,,,,1.0,,
Lutra lutra,218069689,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,,,,,,1.0,,,
Polytrichum formosum,88382640,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Polytrichum,,1.0,1.0,,,,,,
Circus aeruginosus,210508502,Least Concern,Decreasing,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,,,,,,,,,1.0
Andricus kollari,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus,1.0,,,,,,,1.0,
Alnus glutinosa,80566653,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,5.0,,1.0,1.0,2.0,5.0,,,
Anthus pratensis,154480081,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,,,,,,2.0,1.0,
Myotis daubentonii,211002396,Least Concern,Increasing,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,,,,,,,,1.0,
Alsophila aescularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,1.0,,,,,,,,
Lamium galeobdolon,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,,,,,,3.0,,,
Dryopteris filix-mas,85425039,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,,,,,,2.0,,
Trifolium repens,7089783,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,1.0,,,,,,,,
Vicia sativa,1430281,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,,,,,,,2.0,,
Geheebia fallax,Not Found,Unknown,Unknown,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Geheebia,,1.0,,,,,,,
Plecotus auritus,211015413,Least Concern,Stable,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Plecotus,,,,,,2.0,,1.0,
Metzgeria consanguinea,87781338,Least Concern,Increasing,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,,2.0,,,,,,,
Bombycilla garrulus,166341825,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,,,4.0,,8.0,,,,
Ficaria verna,55735247,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ficaria,,,,,,3.0,,6.0,
Cytisus scoparius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Cytisus,,,,,1.0,,2.0,,
Agriopis leucophaearia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Agriopis,,,,1.0,3.0,,,,
Zygodon conoideus,87822056,Least Concern,Increasing,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Zygodon,,1.0,,,,,,,
Corvus frugilegus,166339000,Vulnerable,Decreasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,,,,2.0,,2.0,1.0,
Anas crecca,200197945,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,7.0,4.0,5.0,4.0,8.0,3.0,2.0,4.0,3.0
Achillea millefolium,78457012,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,1.0,,,,,,,,
Ulota bruchii,88382752,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Ulota,,1.0,,,,,,,
Rilaena triangularis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Opiliones,Phalangiidae,Rilaena,,,,1.0,,,,,
Cirsium arvense,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,3.0,,,,,2.0,,,
Rumex obtusifolius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,2.0,,,,,,,,
Tortula muralis,87757663,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Tortula,1.0,2.0,,,,6.0,,,
