Species Name,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023
Podofomes mollis,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Podofomes,,,,,,,,1.0,
Erannis defoliaria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Erannis,,,,,1.0,,,,
Turdus philomelos,166346863,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,,4.0,4.0,1.0,3.0,1.0,7.0,,1.0
Aegithalos caudatus,264587236,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Aegithalidae,Aegithalos,5.0,6.0,11.0,5.0,6.0,4.0,5.0,3.0,7.0
Coloeus monedula,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Corvidae,Coloeus,4.0,,9.0,6.0,6.0,1.0,4.0,6.0,7.0
Limacus flavus,1328190,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limacus,,,,,,,,,2.0
Larus argentatus,206585142,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,2.0,,3.0,7.0,4.0,1.0,2.0,1.0,2.0
Jackrogersella multiformis,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Jackrogersella,,,,,,2.0,,,
Saxicola rubicola,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,,,,,,2.0,1.0,2.0,1.0
Phoenicurus ochruros,166353782,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,,,,3.0,,,,,
Paralepista flaccida,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Paralepista,,,,,,,,1.0,
Ascocoryne sarcoides,Not Found,Unknown,Unknown,Fungi,Ascomycota,Leotiomycetes,Helotiales,Gelatinodiscaceae,Ascocoryne,,,,,,,,1.0,
Tachybaptus ruficollis,166311395,Least Concern,Stable,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Tachybaptus,,,,,,2.0,1.0,2.0,
Tyto alba,210527163,Least Concern,Decreasing,Animalia,Chordata,Aves,Strigiformes,Tytonidae,Tyto,,1.0,,,1.0,,,,1.0
Emberiza schoeniclus,166426048,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,,,,1.0,4.0,3.0,,,
Sorex araneus,226891290,Least Concern,Stable,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,,,,,,,1.0,,
Anas acuta,166201297,Vulnerable,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,,,,,,,,,1.0
Bellis perennis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Bellis,,,,,,1.0,,,
Gallinago gallinago,166243239,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,,,4.0,8.0,10.0,5.0,5.0,9.0,5.0
Rana temporaria,200721782,Least Concern,Stable,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,,7.0,1.0,13.0,14.0,3.0,11.0,11.0,7.0
Aythya fuligula,166205462,Near Threatened,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,,,10.0,5.0,8.0,9.0,6.0,5.0,1.0
Columba livia,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,,,,,,,,1.0,
Acanthis flammea,166430280,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Acanthis,13.0,1.0,,,,,,,
Alcedo atthis,264589271,Least Concern,Decreasing,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Alcedo,,,,1.0,2.0,,,,
Chloris chloris,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,13.0,2.0,,2.0,,2.0,1.0,,
Evernia prunastri,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Evernia,,,,,,1.0,,,
Ramalina fraxinea,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina,,,,,,,,,1.0
Trametes versicolor,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,,,,,,1.0,1.0,,
Taxus baccata,95808896,Least Concern,Increasing,Plantae,Tracheophyta,Pinopsida,Pinales,Taxaceae,Taxus,,,,,,1.0,,,
Motacilla alba,166400912,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,3.0,3.0,2.0,3.0,3.0,,2.0,,2.0
Larus canus,166271946,Least Concern,Unknown,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,,1.0,,2.0,,,,,
Rumex acetosella,2764869,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,,,,,,,1.0,
Phasianus colchicus,166454046,Least Concern,Stable,Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,3.0,,3.0,3.0,,,2.0,,2.0
Apioperdon pyriforme,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Apioperdon,,,,,,,,1.0,
Rabelera holostea,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Rabelera,,,,,,,,,2.0
Metzgeria furcata,87781385,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,,4.0,3.0,,3.0,,,,
Limax maximus,85577040,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limax,,,,,,2.0,,,
Anomodon viticulosus,87777099,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Anomodontaceae,Anomodon,,,,,,1.0,,,
Hydropsyche instabilis,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,,,2.0,,,,,,
Xylaria carpophila,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria,,,,,1.0,,,,
Ramalina farinacea,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,Ramalina,,,,,,1.0,,,1.0
Anas platyrhynchos,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,,,3.0,6.0,7.0,6.0,11.0,8.0,7.0
Viburnum tinus,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,,,,,,,,1.0,1.0
Sitta europaea,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,1.0,6.0,4.0,4.0,1.0,,1.0,1.0,1.0
Fraxinus excelsior,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,,,,,,2.0,,,
Erithacus rubecula,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,5.0,4.0,10.0,9.0,10.0,7.0,5.0,3.0,7.0
Phylloscopus collybita,264567918,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,,1.0,1.0,1.0,,,1.0,2.0,4.0
Peniophora quercina,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,,,,1.0,,,1.0,,
Mergus merganser,166211915,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,,2.0,,,1.0,,,,
Ardea cinerea,166317370,Least Concern,Decreasing,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,,1.0,2.0,,2.0,,1.0,3.0,3.0
Peniophora limitata,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Peniophoraceae,Peniophora,,,,,,1.0,,,
Delichon urbicum,264561964,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Delichon,,,,,,,,,1.0
Kretzschmaria deusta,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Kretzschmaria,,,,,1.0,,,,
Fomitopsis betulina,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Fomitopsidaceae,Fomitopsis,,,,,,2.0,,,
Carduelis carduelis,199579742,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Carduelis,10.0,7.0,8.0,3.0,7.0,6.0,4.0,3.0,
Talpa europaea,221752008,Least Concern,Unknown,Animalia,Chordata,Mammalia,Soricomorpha,Talpidae,Talpa,,,,,,3.0,9.0,,2.0
Heracleum sphondylium,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,,,,,,,,1.0,
Prunus laurocerasus,64116707,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,,,1.0,,1.0
Branta canadensis,166195258,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Branta,1.0,1.0,4.0,7.0,2.0,,4.0,4.0,4.0
Lissotriton helveticus,228185144,Least Concern,Decreasing,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,,4.0,,5.0,,,1.0,,4.0
Gallinula chloropus,166459135,Least Concern,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Gallinula,,,,,,8.0,1.0,,3.0
Certhia familiaris,264570283,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Certhiidae,Certhia,,1.0,3.0,1.0,1.0,,2.0,1.0,2.0
Hypoxylon fuscum,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Hypoxylon,,,,,,2.0,,1.0,
Phalacrocorax carbo,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,,,,,,,1.0,,1.0
Exidia glandulosa,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Exidia,,,,1.0,,,1.0,,
Stenophylax sequax,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Stenophylax,,,2.0,,,,,,
Digitalis purpurea,2764797,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Digitalis,,,,,,,,,2.0
Nanogona polydesmoides,Not Found,Unknown,Unknown,Animalia,Arthropoda,Diplopoda,Chordeumatida,Craspedosomatidae,Nanogona,,,,,,1.0,,,
Aglais io,53706979,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,1.0,,,,6.0,1.0,3.0,,2.0
Biston strataria,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Biston,,1.0,,,,,2.0,,
Radula complanata,87739791,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Porellales,Radulaceae,Radula,,,1.0,,1.0,,,,
Regulus regulus,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,,5.0,4.0,1.0,1.0,,1.0,,1.0
Erinaceus europaeus,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,1.0,3.0,,,1.0,,3.0,3.0,1.0
Limacus maculatus,1322506,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Limacidae,Limacus,,,,,,2.0,,,
Geranium lucidum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,,,1.0,
Cyanistes caeruleus,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,9.0,4.0,10.0,6.0,7.0,10.0,5.0,8.0,7.0
Spinus spinus,264582322,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,29.0,5.0,1.0,1.0,1.0,,3.0,,
Xylocampa areola,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Xylocampa,,1.0,,,,,1.0,,
Macrocystidia cucumis,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Macrocystidiaceae,Macrocystidia,,,,,,,,1.0,
Alectoris rufa,166184840,Near Threatened,Decreasing,Animalia,Chordata,Aves,Galliformes,Phasianidae,Alectoris,,,1.0,,,,1.0,,
Prunella modularis,166409165,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,3.0,12.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0
Corylus avellana,80567135,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,,,,,,3.0,,,
Fringilla coelebs,166409759,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,12.0,2.0,6.0,3.0,4.0,4.0,7.0,2.0,2.0
Prunus lusitanica,64116943,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,,,,,1.0,,1.0,,
Lithobius microps,Not Found,Unknown,Unknown,Animalia,Arthropoda,Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,,,,,,,,1.0,
Rhopographus filicinus,Not Found,Unknown,Unknown,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Unknown,Rhopographus,,,,,,3.0,,1.0,
Atrichum undulatum,87843314,Least Concern,Stable,Plantae,Bryophyta,Polytrichopsida,Polytrichales,Polytrichaceae,Atrichum,,,,,,2.0,,,
Geranium robertianum,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,,,,,,,,1.0,
Calypogeia muelleriana,87793557,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Calypogeiaceae,Calypogeia,,,,,1.0,,,,
Hirundo rustica,166369730,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Hirundo,,1.0,,,,,,,
Heracleum mantegazzianum,2641599,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,,1.0,,,,,,,
Stereum rugosum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,,,,,,2.0,,,
Oryctolagus cuniculus,170619657,Endangered,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,,,,,,,1.0,,2.0
Hyacinthoides non-scripta,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hyacinthoides,,,,,,,,,1.0
Pyrrhula pyrrhula,166418813,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,26.0,4.0,7.0,7.0,3.0,2.0,5.0,3.0,2.0
Corvus corax,166340260,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,4.0,2.0,1.0,,2.0,1.0,3.0,,2.0
Calvia quatuordecimguttata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Calvia,,,,,,,,1.0,
Orthosia cerasi,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Orthosia,,13.0,,,,1.0,3.0,,
Equisetum telmateia,85452008,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetum,,,,,,1.0,,,
Urtica dioica,78457212,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Urtica,,,,,,1.0,,1.0,
Asplenium scolopendrium,83506952,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,,,,,,2.0,,1.0,1.0
Plantago lanceolata,2764827,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,,,,,,1.0,,,1.0
Daedaleopsis confragosa,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Daedaleopsis,,,,,,,1.0,2.0,1.0
Sarcoscypha austriaca,Not Found,Unknown,Unknown,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcoscyphaceae,Sarcoscypha,,,,,1.0,2.0,,2.0,1.0
Turdus iliacus,166346241,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1.0,5.0,2.0,,,1.0,2.0,,
Ilex aquifolium,68067360,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,,,,,,2.0,,1.0,
Bombus hypnorum,57349456,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,,,,,1.0,
Anorthoa munda,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anorthoa,,,,,,,1.0,1.0,
Neriene clathrata,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Neriene,,,,,,,,1.0,
Veronica sublobata,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,,,,,,,,1.0,
Lophocolea heterophylla,88382588,Least Concern,Stable,Plantae,Marchantiophyta,Jungermanniopsida,Jungermanniales,Lophocoleaceae,Lophocolea,,1.0,,,2.0,,,,
Primula vulgaris,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,,,,,,,,1.0,1.0
Poecile palustris,166451604,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Poecile,,,,,,,,1.0,
Scoliopteryx libatrix,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Scoliopteryx,1.0,,,,,,,,
Ranunculus repens,5726616,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,,,,,,1.0,,,
Geastrum triplex,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Geastrales,Geastraceae,Geastrum,,,,,,1.0,,2.0,1.0
Turdus merula,264548442,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,7.0,2.0,12.0,8.0,10.0,9.0,8.0,3.0,8.0
Turdus viscivorus,264544715,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,,9.0,2.0,2.0,1.0,1.0,1.0,,
Rhinolophus hipposideros,216727479,Least Concern,Increasing,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,2.0,2.0,8.0,7.0,1.0,2.0,,8.0,
Stereum hirsutum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Russulales,Stereaceae,Stereum,,,,,1.0,3.0,,1.0,1.0
Crocus tommasinianus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Crocus,,,,,,,,,1.0
Lutra lutra,218069689,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,,2.0,,,,,,,2.0
Narcissus pseudonarcissus,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Narcissus,,,,1.0,,,,,
Cyanosporus subcaesius,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Cyanosporus,,,,,1.0,,,,
Andricus kollari,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Andricus,,,,,,,,,1.0
Myotis daubentonii,211002396,Least Concern,Increasing,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,2.0,2.0,4.0,,1.0,2.0,,4.0,
Anthus pratensis,154480081,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,,2.0,2.0,3.0,2.0,3.0,,1.0,
Alnus glutinosa,80566653,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Alnus,,,,,,,1.0,,
Alsophila aescularia,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Alsophila,,,,,1.0,,,,1.0
Pteridium aquilinum,85427115,Least Concern,Increasing,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Pteridium,,,,,,,,1.0,
Mercurialis perennis,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Mercurialis,,,,,,,1.0,1.0,1.0
Crepidotus caspari,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Crepidotaceae,Crepidotus,,,,,,,,1.0,
Plecotus auritus,211015413,Least Concern,Stable,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Plecotus,1.0,2.0,,,1.0,2.0,,4.0,
Metzgeria consanguinea,87781338,Least Concern,Increasing,Plantae,Marchantiophyta,Jungermanniopsida,Metzgeriales,Metzgeriaceae,Metzgeria,,2.0,1.0,,1.0,,,,
Byssomerulius corium,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,Byssomerulius,,,,,1.0,,,1.0,
Bombycilla garrulus,166341825,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,,,1.0,,,,,,
Oxalis acetosella,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,,,,,,,,,1.0
Bombus pratorum,57368592,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,,,1.0,,,,,
Ficaria verna,55735247,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ficaria,,,,,,,8.0,2.0,4.0
Plectrocnemia conspersa,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,,,2.0,,,,,,
Corvus frugilegus,166339000,Vulnerable,Decreasing,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,,,2.0,3.0,,,2.0,5.0,2.0
Brumus quadripustulatus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Brumus,,,,,,,,1.0,
Anas crecca,200197945,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,,,1.0,,2.0,,,,
Achillea millefolium,78457012,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Achillea,,,,,,,,1.0,
Myxarium nucleatum,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Hyaloriaceae,Myxarium,,,,,,1.0,1.0,,
Dryopteris borreri,84789468,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,,,,,,,,1.0,
Hypoxylon fragiforme,Not Found,Unknown,Unknown,Fungi,Ascomycota,Sordariomycetes,Xylariales,Hypoxylaceae,Hypoxylon,,,,,,1.0,,,
Rumex obtusifolius,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,,,,,,,,,2.0
Apodemus sylvaticus,221788084,Least Concern,Stable,Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,1.0,,,,,,,,
Endomychus coccineus,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Endomychidae,Endomychus,,,,,,,2.0,,
