Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Cydonia oblonga,0,61611931,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cydonia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heliophanus auratus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Heliophanus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palomena prasina,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Porcellio scaber,1,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Lophophanes cristatus,0,264561519,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes,0,0,0,0,0,0,0,0,1,2,1,0,0,0,2,0,1,2,0,0
Centaurea scabiosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Corvus corone,0,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,0,2,2,2,3,6,4,9,13,14,14,13,22,23,24,17,16,18,14,26
Trochulus hispidus,0,5009056,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Datura stramonium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Datura,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eupeodes corollae,0,149167620,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eupeodes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accipiter nisus,0,210499136,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0,0,0,0,3,0,0,10,2,0,8,1,0,1,2,0,1,0,1,0
Berberis julianae,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Berberidaceae,Berberis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycelis muralis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Mycelis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allium ursinum,0,6826231,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrena nigroaenea,0,21311513,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanistes caeruleus,0,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,0,0,3,15,4,19,23,24,24,18,17,27,33,34,24,31,24,13,6,8
Picus viridis,0,264587872,Least Concern,Stable,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,0,0,0,0,0,0,0,3,0,0,8,2,0,0,4,3,2,0,0,0
Reseda luteola,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anguis fragilis,0,204902180,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Anguidae,Anguis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tussilago farfara,1,2758465,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tussilago,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Lissotriton vulgaris,0,229006372,Least Concern,Stable,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Asplenium ruta-muraria,0,83504118,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
Sedum palmeri,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Parisotoma notabilis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Collembola,Entomobryomorpha,Isotomidae,Parisotoma,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vespa crabro,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Verbascum thapsus,1,2766139,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Prunus cerasifera,0,19401052,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cichorium intybus,0,6527012,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helminthotheca echioides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Alopecurus myosuroides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Alopecurus,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solidago canadensis,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digitaria sanguinalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senecio viscosus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,1,4,0,8,6,6,15,21,19,14,27,29,28,18,17,39,20,14
Phalacrocorax carbo,0,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0,0,1,1,1,0,3,8,9,4,17,4,1,0,3,5,3,1,8,5
Oniscus asellus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Oniscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Callitriche stagnalis,0,42336259,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eratigena atrica,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Eratigena,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apis mellifera,0,42463665,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0
Impatiens parviflora,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyperus eragrostis,0,67729216,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parmelia sulcata,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Parmelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Coccinella septempunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Geum urbanum,0,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Karpatiosorbus latifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Karpatiosorbus,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Auricularia auricula-judae,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Koelreuteria paniculata,0,147626783,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Koelreuteria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campanula rotundifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erigeron bonariensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,0,0,0,1,0,5,9,12,13,11,7,12,17,10,9,18,16,10,5,4
Icius subinermis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Icius,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mareca strepera,0,166198537,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spatula clypeata,0,166200605,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicago arborea,0,19404292,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Sympecma fusca,0,208824046,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Sympecma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Hyperphyscia adglutinata,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Hyperphyscia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Eryngium campestre,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parus major,0,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,0,0,2,13,2,12,15,19,27,27,13,28,35,27,27,36,37,28,15,8
Bupleurum falcatum,0,2758159,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Bupleurum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antirrhinum majus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Antirrhinum,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Holcus lanatus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Ajuga reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Prunella vulgaris,0,78457152,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Allium vineale,0,6831496,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Petroselinum crispum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Petroselinum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Leontodon hispidus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Leontodon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armadillidium vulgare,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Poterium sanguisorba,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrhenatherum elatius,0,7240670,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Centranthus ruber,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Centranthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Kickxia elatine,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Kickxia,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Convolvulus arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oxybasis rubra,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Oxybasis,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chenopodiastrum hybridum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Chenopodiastrum,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Misopates orontium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Misopates,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silybum marianum,0,88329022,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silybum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Hypochaeris radicata,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ornithogalum umbellatum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sambucus ebulus,0,2758237,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Paralaoma servilis,0,1320192,Data Deficient,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Punctidae,Paralaoma,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa atalanta,0,211395048,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1
Sisymbrium officinale,0,2758495,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryonia cretica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Bryonia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhyparochromus vulgaris,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Rhyparochromidae,Rhyparochromus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Leonurus cardiaca,0,2762562,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Leonurus,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fulica atra,0,166239776,Near Threatened,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,1,1
Euphorbia helioscopia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aglais io,0,211393858,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Hypericum calycinum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Hypericaceae,Hypericum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campanula rapunculoides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anemone nemorosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eragrostis pilosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Eragrostis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deroceras reticulatum,0,85576527,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,Deroceras,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Diplotaxis tenuifolia,0,7233537,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum acre,0,2758471,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eragrostis minor,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Eragrostis,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somateria mollissima,0,166206891,Endangered,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Somateria,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Impatiens balfourii,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Prunus persica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubus caesius,0,2765755,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Aethusa cynapium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Aethusa,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhaphiolepis bibas,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rhaphiolepis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lolium arundinaceum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,3,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caloneis amphisbaena,0,Not Found,Unknown,Unknown,Chromista,Ochrophyta,Bacillariophyceae,Naviculales,Naviculaceae,Caloneis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Reynoutria japonica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cirsium vulgare,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Galanthus elwesii,0,5935273,Data Deficient,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Galanthus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pulicaria dysenterica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pulicaria,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callipus foetidissimus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Diplopoda,Callipodida,Callipodidae,Callipus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prunus avium,0,50673544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galega officinalis,0,2764313,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Galega,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardamine flexuosa,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lasius emarginatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigella damascena,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Nigella,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhocoris apterus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pyrrhocoridae,Pyrrhocoris,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
Umbilicus rupestris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Umbilicus,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Diplotaxis muralis,0,7277125,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Diplotaxis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melilotus albus,0,7253429,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Melilotus,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
Euphorbia humifusa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ambrosia artemisiifolia,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Orobanche hederae,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Orobanche,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euphorbia prostrata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
