Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Vinca minor,0,2758273,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0
Cephalanthera damasonium,0,7169186,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Cephalanthera,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Emberiza schoeniclus,0,166426048,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0
Allium oleraceum,0,6820001,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cotoneaster horizontalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cotoneaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Populus canadensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Populus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ischnomera sanguinicollis,0,87312551,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Oedemeridae,Ischnomera,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Phleum pratense,0,7226408,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phleum,0,0,0,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Stellaria media,1,2758351,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alopochen aegyptiaca,0,131910647,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Alopochen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fritillaria meleagris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Fritillaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Lamium album,0,2762544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Laothoe populi,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Laothoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jacobaea vulgaris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jacobaea,0,0,0,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0
Ranunculus flammula,0,42405074,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonchus arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Phalaris arundinacea,1,1021826,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phalaris,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Notodonta dromedarius,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Notodonta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Columba palumbus,0,166231450,Least Concern,Increasing,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,4,1,1,0,4,0,4,1,2,1,2,7,15,15,13,15,9,9,1
Luzula campestris,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Clytra laeviuscula,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Clytra,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Humulus lupulus,0,2758327,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Humulus,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
Elymus repens,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Elymus,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Gentianella germanica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Gentianella,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Polyommatus icarus,0,211430492,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Polyommatus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rhyzobius chrysomeloides,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Rhyzobius,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Poa bulbosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Reseda lutea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Turdus pilaris,0,264547173,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
Dryopteris carthusiana,0,85424377,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Roeseliana roeselii,0,74623999,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Roeseliana,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Siona lineata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Siona,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Medicago arabica,0,7258096,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autographa gamma,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mibora minima,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Mibora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Medicago falcata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Regulus ignicapilla,0,166445678,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0
Pisaura mirabilis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Pisaura,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ornithogalum pyrenaicum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Palomena prasina,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Geranium dissectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Blackstonia perfoliata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Blackstonia,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bromus commutatus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carex divulsa,0,5712657,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pseudopanthera macularia,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Pseudopanthera,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eristalis pertinax,0,152281614,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gomphus pulchellus,0,208810056,Near Threatened,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Gomphus,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Porcellio scaber,1,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Microdon devius,0,149172454,Near Threatened,Decreasing,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Microdon,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Triphosa dubitata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Triphosa,0,0,0,0,0,1,1,0,1,4,0,0,4,0,0,4,0,0,0,0
Rhinolophus ferrumequinum,0,216727156,Least Concern,Increasing,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hippolais icterina,0,166380455,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Hippolais,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lophophanes cristatus,0,264561519,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Centaurea scabiosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,0,0,0,2,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0
Graphosoma italicum,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Graphosoma,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,2,1,2,1,1,1,1,0,1,1,1,3,1,1,1,0,2,2,0,0
Corvus corone,0,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,0,2,0,0,0,4,0,2,3,1,2,1,6,15,14,14,16,4,10,1
Trochulus hispidus,0,5009056,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Hygromiidae,Trochulus,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Sylvia communis,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,0,0,0,1,0,1,0,1,0,0,0,4,4,4,0,3,0,0,0,0
Accipiter nisus,0,210499136,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,1,1
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,0,0,0,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0
Aphrophora alni,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Aphrophoridae,Aphrophora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Anthus trivialis,0,166404675,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,0,0,0,1,0,0,0,0,0,0,1,3,0,1,2,0,0,2,0,0
Podiceps nigricollis,0,166313934,Vulnerable,Decreasing,Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Mycelis muralis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Mycelis,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Allium ursinum,0,6826231,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Cyanistes caeruleus,0,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,0,0,0,0,0,4,0,0,0,1,2,3,1,7,4,6,7,6,5,0
Brachythecium albicans,0,87733775,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Picus viridis,0,264587872,Least Concern,Stable,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,0,0,0,0,0,1,0,5,0,0,0,1,2,2,4,4,7,4,1,0
Euphorbia cyparissias,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0
Anguis fragilis,0,204902180,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Anguidae,Anguis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tussilago farfara,1,2758465,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tussilago,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sus scrofa,1,215861797,Least Concern,Increasing,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Ulmus laevis,0,61967013,Data Deficient,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,Ulmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Arvicola amphibius,0,219451755,Least Concern,Unknown,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Campanula trachelium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Epilobium montanum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Helianthemum nummularium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
Asplenium ruta-muraria,0,83504118,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vespa crabro,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verbascum thapsus,1,2766139,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Pomatias elegans,0,737435,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiidae,Pomatias,0,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0
Cichorium intybus,0,6527012,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helminthotheca echioides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Myodes glareolus,0,Not Found,Unknown,Unknown,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Myodes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Digitaria sanguinalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Oniscus asellus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Oniscus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Phalacrocorax carbo,0,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,2,8,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,2,1
Callitriche stagnalis,0,42336259,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,1,0,0,0,1,1,2,0,1,1,0,1,3,0,0,0,2,0,0,0
Apis mellifera,0,42463665,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Typha latifolia,1,84300723,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Impatiens parviflora,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccinella septempunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,0,0,0,0,0,0,0,2,0,1,0,4,1,1,0,0,0,0,0,0
Andrena vaga,0,21313407,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lewinskya affinis,0,87727290,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Lewinskya,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Aythya marila,0,166206177,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Aythya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Bromus hordeaceus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
Geum urbanum,0,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,1,0,0,0,1,0,1,1,1,1,0,1,3,0,0,0,0,2,0,0
Myotis emarginatus,0,216724547,Least Concern,Increasing,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Anguilla anguilla,0,216177498,Critically Endangered,Decreasing,Animalia,Chordata,Unknown,Anguilliformes,Anguillidae,Anguilla,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campanula rotundifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clitostethus arcuatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Clitostethus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,0,0,0,0,0,2,0,1,4,0,2,1,1,3,2,8,6,4,2,0
Conocephalum conicum,0,87834471,Least Concern,Stable,Plantae,Marchantiophyta,Marchantiopsida,Marchantiales,Conocephalaceae,Conocephalum,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Scrophularia nodosa,0,2766029,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Castanea sativa,0,67740523,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vicia sepium,0,1429075,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
Ononis spinosa,0,2764325,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,0,0,0,2,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
Spatula clypeata,0,166200605,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
Paris quadrifolia,0,2764379,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Paris,0,0,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mareca strepera,0,166198537,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Motacilla flava,0,221311302,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Eryngium campestre,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
Cyclosa conica,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Cyclosa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Parus major,0,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,0,0,0,0,0,6,0,1,1,2,2,1,4,5,9,9,6,8,3,0
Bupleurum falcatum,0,2758159,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Bupleurum,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0
Aglia tau,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Aglia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Holcus lanatus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,0,0,1,1,0,1,2,1,1,2,0,0,1,1,0,0,0,0,0,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,0,1,1,2,1,1,1,1,1,1,0,2,2,0,2,0,1,0,0,0
Genista tinctoria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lasiocampa quercus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Lasiocampa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ajuga reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Carex flacca,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,2,0,1,2,1,1,1,0,1,2,0,0,0,0,0,0,0
Carex depauperata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Lysimachia foemina,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Clytra quadripunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Clytra,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Cossus cossus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Cossus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
