Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Ribes nigrum,0,2762453,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryoerythrophyllum recurvirostrum,0,87771618,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Bryoerythrophyllum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Humulus lupulus,0,2758327,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Humulus,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Elymus repens,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Elymus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Adalia decempunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Turdus pilaris,0,264547173,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,1,2,0,0,0,6,4,2,4,0,0,1,0,1,1,0,1,0,0,0
Reseda lutea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypnum jutlandicum,0,87713970,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Hypnaceae,Hypnum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryopteris carthusiana,0,85424377,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medicago arabica,0,7258096,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mibora minima,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Mibora,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Regulus ignicapilla,0,166445678,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,1,1,0,4,0,0,0,1,1,1,9,2,1,3,4,4,0,0
Geranium dissectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackstonia perfoliata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,Blackstonia,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plagiomnium elatum,0,87781908,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Plagiomnium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Triphosa dubitata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Triphosa,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Lophophanes cristatus,0,264561519,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes,0,0,1,0,0,0,1,2,2,0,2,2,7,1,4,9,6,3,0,0
Ulota crispa,0,87756908,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Ulota,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Centaurea scabiosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Graphosoma italicum,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Graphosoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,1,2,1,1,4,1,1,2,0,0,1,2,1,0,1,1,0,3,0,0
Corvus corone,0,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,2,3,0,2,6,10,1,1,1,1,1,1,3,4,5,3,10,4,0,0
Mycena pelianthina,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sylvia communis,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Accipiter nisus,0,210499136,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,2,0,1,2,0,3,0,1,1,4,2,2,2,1,0,4,5,1,0,0
Calliergonella cuspidata,0,87836375,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Pylaisiaceae,Calliergonella,0,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0
Eranthis hyemalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Eranthis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthus trivialis,0,166404675,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,0,2,2,5,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Ophioglossum vulgatum,0,85447330,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Ophioglossales,Ophioglossaceae,Ophioglossum,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Colchicum autumnale,0,2758363,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allium ursinum,0,6826231,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Cyanistes caeruleus,0,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,1,2,0,3,6,6,2,12,3,4,17,16,5,7,13,18,9,11,1,0
Brachythecium albicans,0,87733775,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Picus viridis,0,264587872,Least Concern,Stable,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,2,1,0,0,6,4,1,5,3,0,8,0,2,1,3,2,3,13,0,0
Euphorbia cyparissias,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,0,2,0,4,0,0,0,0,2,1,1,0,0,0,0,0,0,0
Mespilus germanica,0,109616278,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Mespilus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anguis fragilis,0,204902180,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Anguidae,Anguis,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
Tussilago farfara,1,2758465,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tussilago,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sus scrofa,1,215861797,Least Concern,Increasing,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
Helianthemum nummularium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Asplenium ruta-muraria,0,83504118,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pomatias elegans,0,737435,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiidae,Pomatias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Prunus cerasifera,0,19401052,Data Deficient,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Solidago canadensis,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ptychoptera contaminata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Ptychopteridae,Ptychoptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Agaricus sylvicola,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
Phalacrocorax carbo,0,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,7,8,2,3,2,1,3,0,3,5,3,2,3,4,5,5,3,2,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,1,0,1,0,0,0,1,0,1,2,0,1,0,2,0,0,0,1,0,0
Andrena vaga,0,21313407,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Typha latifolia,1,84300723,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccinella septempunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
Lewinskya affinis,0,87727290,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Lewinskya,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
Bromus hordeaceus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Geum urbanum,0,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,2,1,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,0
Lentinus substrictus,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Lentinus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Carex disticha,0,7126539,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Auricularia auricula-judae,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Flexitrichum flexicaule,0,87769045,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Scouleriales,Flexitrichaceae,Flexitrichum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campanula rotundifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Campanulaceae,Campanula,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,2,2,1,1,2,5,1,3,2,2,13,2,10,14,15,13,12,6,1,0
Scrophularia nodosa,0,2766029,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castanea sativa,0,67740523,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Vicia sepium,0,1429075,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ononis spinosa,0,2764325,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spatula clypeata,0,166200605,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Paris quadrifolia,0,2764379,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Paris,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Brachytheciastrum velutinum,0,88382484,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachytheciastrum,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Paxillus involutus,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Boletales,Paxillaceae,Paxillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Motacilla flava,0,221311302,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eryngium campestre,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,0,0,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0
Parus major,0,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,2,2,1,3,7,9,3,18,4,2,20,14,9,6,15,19,16,9,2,0
Bupleurum falcatum,0,2758159,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Bupleurum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aglia tau,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Aglia,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Holcus lanatus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,1,2,2,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Thalictrum flavum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Thalictrum,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genista tinctoria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ajuga reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carex flacca,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Viburnum tinus,0,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Harmonia quadripunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Harmonia,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Amanita ceciliae,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Prunella vulgaris,0,78457152,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Clavulina cinerea,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Clavulina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dryocopus martius,0,264542554,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,3,1,2,3,1,4,1,1,5,3,0,2,1,2,4,1,2,1,0,0
Dorcus parallelipipedus,0,5120866,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Dorcus,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vicia tetrasperma,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegopodium podagraria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Aegopodium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crataegus laevigata,0,68082745,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica satureiifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Poterium sanguisorba,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Poterium,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Arrhenatherum elatius,0,7240670,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Mergus merganser,0,166211915,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Convolvulus arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martes foina,0,215858724,Least Concern,Stable,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Galium odoratum,0,2765930,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Discus rotundatus,0,1318796,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Discidae,Discus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypochaeris radicata,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Orchis militaris,0,7177369,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Orchis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silene flos-cuculi,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Silene,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Herzogiella seligeri,0,87754974,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Plagiotheciaceae,Herzogiella,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisymbrium officinale,0,2758495,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa atalanta,0,211395048,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Plantago subulata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
Fulica atra,0,166239776,Near Threatened,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,10,9,6,4,2,5,3,3,4,8,4,4,6,6,5,4,5,3,0,0
Potentilla verna,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,0,0,0,3,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0
Schoenus nigricans,0,13553777,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenus,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Aglais io,0,211393858,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,0,2,0,0,0,2,0,0,7,0,0,0,2,1,0,0,1,1,0,0
Euphorbia helioscopia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Phoenicurus phoenicurus,0,264539269,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Phoenicurus,0,1,1,1,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0
Tachyporus solutus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Tachyporus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marasmius wynneae,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Marasmiaceae,Marasmius,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Anemone nemorosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sedum acre,0,2758471,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Betonica officinalis,0,2762726,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Betonica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryopteris dilatata,0,85425018,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rubus caesius,0,2765755,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
Leotia lubrica,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Leotiomycetes,Leotiales,Leotiaceae,Leotia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lolium arundinaceum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acrocephalus schoenobaenus,0,166375661,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Acrocephalidae,Acrocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Paederus riparius,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Paederus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ononis pusilla,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cirsium vulgare,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Euplagia quadripunctaria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euplagia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Pulicaria dysenterica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pulicaria,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hypholoma fasciculare,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Aphantopus hyperantus,0,211412108,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aphantopus,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
