Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Vinca minor,0,2758273,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emberiza schoeniclus,0,166426048,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,3,1
Zicrona caerulea,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Zicrona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Orthetrum coerulescens,0,208821070,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Orthetrum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melanocoryphus albomaculatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Melanocoryphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Nostoc commune,0,Not Found,Unknown,Unknown,Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,Nostoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Glischrochilus quadriguttatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Glischrochilus,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Phleum pratense,0,7226408,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phleum,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stellaria media,1,2758351,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Lamium album,0,2762544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,1,2,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,2
Circus aeruginosus,0,210508502,Least Concern,Decreasing,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Circus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Polydrusus tereticollis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Polydrusus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jacobaea vulgaris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jacobaea,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nola confusalis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Scathophaga stercoraria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Scathophagidae,Scathophaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Phalaris arundinacea,1,1021826,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phalaris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Athene noctua,0,210505328,Least Concern,Unknown,Animalia,Chordata,Aves,Strigiformes,Strigidae,Athene,0,0,8,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthrenus angustefasciatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Anthrenus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Notodonta dromedarius,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Notodonta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Geophilus flavus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Chilopoda,Geophilomorpha,Geophilidae,Geophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Columba palumbus,0,166231450,Least Concern,Increasing,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,1,0,0,14,4,2,8,2,12,3,3,9,13,3,6,3
Phragmatobia fuliginosa,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phragmatobia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Luzula campestris,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armadillidium nasatum,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,Armadillidium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Proteinus ovalis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Proteinus,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Humulus lupulus,0,2758327,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Cannabaceae,Humulus,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthoxanthum odoratum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Anthoxanthum,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyria jacobaeae,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Tyria,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Medon castaneus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Medon,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Lathrobium fulvipenne,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Lathrobium,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Chrysotoxum festivum,0,149168205,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Chrysotoxum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tipula rufina,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Turdus pilaris,0,264547173,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,0,0,0,0,0,0,2,8,10,8,8,8,10,9,1,7,3,1,1,0
Dryopteris carthusiana,0,85424377,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Dryopteris,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Medicago arabica,0,7258096,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lauria cylindracea,0,Not Found,Unknown,Unknown,Animalia,Mollusca,Gastropoda,Stylommatophora,Lauriidae,Lauria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Autographa gamma,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arge melanochra,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Argidae,Arge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Regulus ignicapilla,0,166445678,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,0,0,0,0,0,2,0,2,2,0,0,0,1,0,1,1,0,0
Pisaura mirabilis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Pisauridae,Pisaura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Ornithogalum pyrenaicum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geranium dissectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscari neglectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Muscari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Acronicta rumicis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Eristalis pertinax,0,152281614,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Agrilus cyanescens,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Agrilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Porcellio scaber,1,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Porcellionidae,Porcellio,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,2
Hyacinthoides hispanica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Hyacinthoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lophophanes cristatus,0,264561519,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes,0,0,0,0,0,0,0,0,0,0,12,8,2,0,1,0,0,0,0,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,4,5,2,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
Corvus corone,0,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,0,0,0,0,1,0,0,6,4,10,10,6,2,5,3,7,7,4,0,0
Sylvia communis,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Accipiter nisus,0,210499136,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0,0,0,0,0,0,0,4,2,6,4,2,2,2,4,5,3,2,0,0
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Onthophagus coenobita,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colchicum autumnale,0,2758363,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Liliales,Colchicaceae,Colchicum,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cernuella neglecta,0,4974879,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Stylommatophora,Geomitridae,Cernuella,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Andrena nigroaenea,0,21311513,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cyanistes caeruleus,0,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,0,0,0,0,2,2,0,2,6,5,6,4,12,5,3,8,13,1,0,0
Picus viridis,0,264587872,Least Concern,Stable,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,0,0,0,0,0,0,0,2,8,0,0,4,9,0,4,4,6,0,0,0
Dysdera crocata,1,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Dysderidae,Dysdera,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Cydia strobilella,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Cydia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Anguis fragilis,0,204902180,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Anguidae,Anguis,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Selenia lunularia,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Selenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tussilago farfara,1,2758465,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tussilago,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sus scrofa,1,215861797,Least Concern,Increasing,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,11,0
Onychogomphus forcipatus,0,208839940,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Onychogomphus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cosmorhoe ocellata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cosmorhoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Taphrina pruni,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,Taphrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Sympetrum striolatum,0,208822454,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asplenium ruta-muraria,0,83504118,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Glischrochilus hortensis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Glischrochilus,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Pomatias elegans,0,737435,Least Concern,Stable,Animalia,Mollusca,Gastropoda,Littorinimorpha,Pomatiidae,Pomatias,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Cichorium intybus,0,6527012,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cichorium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Alopecurus myosuroides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Alopecurus,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Helminthotheca echioides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Glomeris marginata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Diplopoda,Glomerida,Glomeridae,Glomeris,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
Anodonta anatina,0,212997908,Vulnerable,Decreasing,Animalia,Mollusca,Bivalvia,Unionida,Unionidae,Anodonta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Digitaria sanguinalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,0,0,0,6,4,2,0,0,0,2,4,2,2,2,0,0
Phalacrocorax carbo,0,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0,0,0,0,0,0,6,4,2,0,2,8,4,0,1,2,0,0,0,0
Tachinus subterraneus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Tachinus,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0
Oniscus asellus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidae,Oniscus,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,0,4
Cantharellus cibarius,0,122090888,Least Concern,Decreasing,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,Cantharellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eratigena atrica,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Agelenidae,Eratigena,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Apis mellifera,0,42463665,Data Deficient,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
Typha latifolia,1,84300723,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coccinella septempunctata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Coccinella,0,0,0,0,0,0,0,0,0,3,2,2,2,2,0,0,1,1,0,0
Andrena vaga,0,21313407,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Andrenidae,Andrena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Botaurus stellaris,0,166321351,Least Concern,Stable,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
Xylocopa violacea,0,13325395,Least Concern,Stable,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bromus hordeaceus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Geum urbanum,0,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,1,2,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1
Platystethus arenarius,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Platystethus,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xantholinus linearis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Xantholinus,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Notocelia cynosbatella,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Notocelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Auricularia auricula-judae,0,Not Found,Unknown,Unknown,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,Auriculariaceae,Auricularia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,0,0,0,0,1,0,2,4,10,1,10,5,14,5,3,12,10,4,2,0
Pogonocherus hispidus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Pogonocherus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scrophularia nodosa,0,2766029,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castanea sativa,0,67740523,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Vicia sepium,0,1429075,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
Mareca strepera,0,166198537,Least Concern,Increasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Mareca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Spatula clypeata,0,166200605,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Spatula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
Chalcolestes viridis,0,208853331,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Chalcolestes,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paris quadrifolia,0,2764379,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Paris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Rivula sericealis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rivula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Batrisodes oculatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Batrisodes,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motacilla flava,0,221311302,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sympecma fusca,0,208824046,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Sympecma,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parus major,0,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,0,0,2,0,2,2,0,6,5,11,10,1,13,7,3,9,14,5,0,1
Helophilus pendulus,0,152281570,Least Concern,Stable,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Helophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Anthrenus verbasci,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Dermestidae,Anthrenus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Scotophaeus scutulatus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Gnaphosidae,Scotophaeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Holcus lanatus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ephemera danica,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peltigera praetextata,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Peltigeraceae,Peltigera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ajuga reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Carex flacca,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viburnum tinus,0,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cossus cossus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Cossus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prunella vulgaris,0,78457152,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Phigalia pilosaria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Phigalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Dendroxena quadrimaculata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Dendroxena,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tritoma bipustulata,0,5115632,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Erotylidae,Tritoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dryocopus martius,0,264542554,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0
Dorcus parallelipipedus,0,5120866,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Dorcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
