Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Medicago arabica,0,7258096,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,0,0,1,3,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0
Regulus ignicapilla,0,166445678,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0
Ornithogalum pyrenaicum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Leucodon sciuroides,0,87714571,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Leucodontaceae,Leucodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Senecio inaequidens,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Senecio,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geranium dissectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,3,2,3,3,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
Carex divulsa,0,5712657,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bromus commutatus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muscari neglectum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Muscari,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Cydonia oblonga,0,61611931,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cydonia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
Palomena prasina,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Palomena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chorthippus biguttulus,0,74239267,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Chorthippus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lophophanes cristatus,0,264561519,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Lophophanes,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,4,0,0,0
Centaurea scabiosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraxinus excelsior,0,67807718,Near Threatened,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,5,4,3,1,3,0,0,13,0,2,1,2,0,0,2,0,0,1,0,0
Corvus corone,0,264543876,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,0,0,0,0,0,3,12,0,0,0,2,1,1,0,4,8,2,0,0,0
Sylvia communis,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Sylvia,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,2,0,0,0
Orthodontium lineare,0,87820959,Not Applicable,Increasing,Plantae,Bryophyta,Bryopsida,Orthodontiales,Orthodontiaceae,Orthodontium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Accipiter nisus,0,210499136,Least Concern,Unknown,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,4,1,3,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Didymodon rigidulus,0,87771901,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Didymodon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Anthus trivialis,0,166404675,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyanistes caeruleus,0,264532201,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Cyanistes,0,0,0,0,0,3,6,0,1,1,4,2,2,3,8,18,13,2,0,0
Picus viridis,0,264587872,Least Concern,Stable,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,0,0,0,0,0,2,1,0,3,0,1,1,0,0,4,5,3,0,0,0
Euphorbia cyparissias,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Reseda luteola,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anguis fragilis,0,204902180,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Anguidae,Anguis,0,0,0,0,0,3,0,0,0,0,0,5,8,0,1,0,0,0,0,0
Sympetrum striolatum,0,208822454,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lissotriton vulgaris,0,229006372,Least Concern,Stable,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Lissotriton,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Epilobium montanum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Asplenium ruta-muraria,0,83504118,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Verbascum thapsus,1,2766139,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Vespa crabro,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helminthotheca echioides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alopecurus myosuroides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Alopecurus,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scandix pecten-veneris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Scandix,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digitaria sanguinalis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
Phalacrocorax carbo,0,166315940,Least Concern,Increasing,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0
Euproctis chrysorrhoea,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euproctis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Galium aparine,0,2765924,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,4,0,0,2,0,0,0,14,8,2,0,0,1,4,1,0,0,0,0,0
Coenagrion mercuriale,0,203582849,Vulnerable,Decreasing,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Coenagrion,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taraxacum ruderalia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Typha latifolia,1,84300723,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Impatiens parviflora,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Balsaminaceae,Impatiens,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
Bromus hordeaceus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Bromus,1,1,0,6,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0
Geum urbanum,0,2765446,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Geum,3,2,4,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,0,0,0,0,0,3,0,0,1,3,4,3,1,4,5,19,12,2,0,0
Leptodictyum riparium,0,87712543,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Leptodictyum,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Scrophularia nodosa,0,2766029,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Castanea sativa,0,67740523,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Castanea,0,2,2,1,0,3,0,10,2,0,1,2,1,2,0,0,0,1,0,0
Vicia sepium,0,1429075,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ononis spinosa,0,2764325,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Ononis,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chalcolestes viridis,0,208853331,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Chalcolestes,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motacilla flava,0,221311302,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0
Eryngium campestre,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Eryngium,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0
Parus major,0,264577711,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,0,0,0,0,0,1,3,0,1,1,2,2,1,3,6,12,13,4,0,0
Holcus lanatus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,5,2,1,7,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0
Cornus sanguinea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,1,1,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
Genista tinctoria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Genista,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ephemera danica,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemeridae,Ephemera,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ajuga reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Ajuga,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0
Carex flacca,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viburnum tinus,0,121076349,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Viburnum,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,0
Malacosoma neustria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Maniola jurtina,0,211385883,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Maniola,0,1,0,0,0,2,2,1,0,4,2,3,1,0,1,0,0,0,0,0
Trichodes alvearius,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cleridae,Trichodes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Prunella vulgaris,0,78457152,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Prunella,0,0,2,0,3,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0
Fontinalis antipyretica,0,87769978,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Hypnales,Fontinalaceae,Fontinalis,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Melampyrum pratense,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Melampyrum,0,0,0,1,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0
Syntrichia virescens,0,87772834,Least Concern,Stable,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Syntrichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lasiommata megera,0,211398778,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Pararge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Allium vineale,0,6831496,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Dorcus parallelipipedus,0,5120866,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Dorcus,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryocopus martius,0,264542554,Least Concern,Decreasing,Animalia,Chordata,Aves,Piciformes,Picidae,Dryocopus,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
Vicia tetrasperma,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aegopodium podagraria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Aegopodium,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
Crataegus laevigata,0,68082745,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrhenatherum elatius,0,7240670,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Arrhenatherum,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seseli montanum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Seseli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickxia elatine,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Kickxia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Convolvulus arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Convolvulus,3,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martes foina,0,215858724,Least Concern,Stable,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Silybum marianum,0,88329022,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silybum,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
Hypochaeris radicata,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hypochaeris,0,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Ornithogalum umbellatum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Ornithogalum,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
Sambucus ebulus,0,2758237,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa atalanta,0,211395048,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,7,0,2,0,3,2,1,0,4,9,11,6,0,1,0,2,0,0,0
Bryonia cretica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Bryonia,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisymbrium officinale,0,2758495,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Sisymbrium,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Artemisia dracunculus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fulica atra,0,166239776,Near Threatened,Decreasing,Animalia,Chordata,Aves,Gruiformes,Rallidae,Fulica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Agrostis canina,0,42382326,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Hypopitys monotropa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Hypopitys,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Euphorbia helioscopia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
Aglais io,0,211393858,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Aglais,0,3,3,2,0,2,5,1,0,5,1,7,4,0,2,0,1,0,0,0
Serratella ignita,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Serratella,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Anemone nemorosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemone,0,0,0,0,0,6,0,6,6,0,0,0,1,0,0,0,0,1,1,0
Sedum acre,0,2758471,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betonica officinalis,0,2762726,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Betonica,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
Rubus caesius,0,2765755,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Asellus aquaticus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Malacostraca,Isopoda,Asellidae,Asellus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lolium arundinaceum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,0,4,7,1,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Reynoutria japonica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cirsium vulgare,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,1,2,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Euplagia quadripunctaria,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Euplagia,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
Prunus avium,0,50673544,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,1,2,0,2,1,0,10,4,0,1,2,0,4,2,0,0,1,0,0
Loweia tityrus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Loweia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Cardamine flexuosa,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Emberiza cirlus,0,166421322,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Myocastor coypus,1,217343615,Not Applicable,Increasing,Animalia,Chordata,Mammalia,Rodentia,Myocastoridae,Myocastor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pyrrhocoris apterus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pyrrhocoridae,Pyrrhocoris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Galium album,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
Rumex acetosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,2,1,0,0,1,2,0,0,0,2,0,2,1,0,1,0,0,0,0,0
Chloris chloris,0,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,3,9,0,1,0,4,3,1,2,4,8,11,1,0,0
Holcus mollis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0
Luzula pilosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Podarcis muralis,0,218505859,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Lacertidae,Podarcis,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,1,0,1,0,0
Rumex sanguineus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Rumex,3,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parietaria judaica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Parietaria,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gasterosteus aculeatus,0,221209504,Least Concern,Unknown,Animalia,Chordata,Unknown,Gasterosteiformes,Gasterosteidae,Gasterosteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Periparus ater,0,264545478,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Paridae,Periparus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Malva moschata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Malva,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Alphitobius diaperinus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Alphitobius,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Centaurea jacea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Centaurea,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glyceria fluitans,0,42384780,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Glyceria,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Euphorbia characias,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Vulpes vulpes,1,223595579,Least Concern,Increasing,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
