Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Punctelia subrudecta,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Punctelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Galeopsis tetrahit,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Galium verum,0,2765936,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aesculus hippocastanum,0,68084249,Vulnerable,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crepis capillaris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Crepis,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cardamine impatiens,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timandra comae,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Timandra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Holcus lanatus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Holcus,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bombus lucorum,0,57351523,Least Concern,Stable,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Brachytron pratense,0,208848015,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Brachytron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pardosa hortensis,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Fraxinus angustifolia,0,96445347,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Fraxinus,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viola arvensis,0,2766307,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valerianella locusta,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valerianella,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cantharis fusca,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Cantharis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Trifolium repens,1,7089783,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,0,0,1,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0
Galerida cristata,0,264572635,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Galerida,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Polygonia c-album,0,211429424,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,0,0,0,1,2,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0
Cardamine pratensis,0,5812787,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Cardamine,0,0,0,0,1,1,1,1,0,1,0,0,2,0,0,0,0,2,0,0
Anacamptis morio,0,7178502,Near Threatened,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Anacamptis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Ceratophyllum demersum,1,120143653,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ceratophyllales,Ceratophyllaceae,Ceratophyllum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Fixsenia pruni,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Fixsenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Trochosa ruricola,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Trochosa,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Origanum vulgare,0,2762598,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Oenanthe oenanthe,0,200214214,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
Persicaria maculosa,0,1423029,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Persicaria,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aricia agestis,0,211402055,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Aricia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Phleum pratense,0,7226408,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phleum,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Alopecurus myosuroides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Alopecurus,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corylus avellana,0,80567135,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Coenonympha pamphilus,0,211434061,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,0,0,0,1,3,0,0,1,1,0,0,0,4,0,1,0,0,0,0,0
Polypodium vulgare,0,85447699,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Polypodium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Sciurus vulgaris,0,221731049,Least Concern,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,0,0,0,0,3,0,5,8,4,0,2,2,7,2,1,3,0,1,1,0
Dorcus parallelipipedus,0,5120866,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Dorcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Euonymus europaeus,0,119836513,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus,3,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Hippocrepis comosa,0,20078436,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taraxacum officinale,1,2758459,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,3,0,0
Dicyrtomina ornata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Collembola,Symphypleona,Dicyrtomidae,Dicyrtomina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Quercus petraea,0,3116237,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Leptidea sinapis,0,211398320,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptidea,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
Carex paniculata,0,42368835,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quercus robur,0,3126467,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickxia spuria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Kickxia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ranunculus lingua,0,42407352,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pentanema squarrosum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pentanema,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruspolia nitidula,0,74624078,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Ruspolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Regulus regulus,0,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Poa trivialis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Erigeron annuus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mentha aquatica,0,63304147,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Primula veris,0,2764893,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0
Protoparmeliopsis muralis,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,Protoparmeliopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
Lonicera tatarica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Osmia cornuta,0,21154986,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Upupa epops,0,166215872,Least Concern,Stable,Animalia,Chordata,Aves,Bucerotiformes,Upupidae,Upupa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Natrix natrix,0,207658588,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Colubridae,Natrix,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Chloris chloris,0,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,2,4,2,0,10,8,8,4,9,2,2,6,5,1,0
Sambucus nigra,0,88328586,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Jacobaea paludosa,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jacobaea,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Carex spicata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Catapodium rigidum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Catapodium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carex pseudocyperus,0,42369247,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Himantoglossum hircinum,0,7163558,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Himantoglossum,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Pteronemobius heydenii,0,74520473,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Orthoptera,Trigonidiidae,Pteronemobius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Pachygnatha degeeri,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Pachygnatha,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Salix purpurea,0,68107793,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Salicaceae,Salix,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rutpela maculata,0,87311501,Least Concern,Stable,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Rutpela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fringilla coelebs,0,166409759,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,0,0,0,0,0,2,1,0,2,11,15,15,9,10,3,9,5,8,3,0
Clubiona comta,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Argentina anserina,0,67730547,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Argentina,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Viola hirta,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tenthredo scrophulariae,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Tenthredo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Myosotis arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jacobaea erucifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Jacobaea,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium fragiferum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrrhocoris apterus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Hemiptera,Pyrrhocoridae,Pyrrhocoris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Agrostis stolonifera,0,42383133,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Agrostis,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Vanessa atalanta,0,211395048,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,4,0
Poeltonia grisea,0,Not Found,Unknown,Unknown,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Poeltonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Festuca maritima,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Festuca,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hahnia nava,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Hahniidae,Hahnia,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Motacilla cinerea,0,221313612,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Potentilla sterilis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Carlina vulgaris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Torilis japonica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Torilis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saponaria officinalis,0,2758345,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Saponaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Calopteryx virgo,0,208845263,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Calopterygidae,Calopteryx,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Chrysolina americana,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Chrysolina,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Myriophyllum spicatum,1,120202935,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Haloragaceae,Myriophyllum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Sonchus oleraceus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
Plantago major,0,1257878,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Helminthotheca echioides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helminthotheca,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erinaceus europaeus,1,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,0,0,0,2,4,7,2,1,3,1,0,1,0,3,0,1,0,1,0,0
Bryonia dioica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,Cucurbitaceae,Bryonia,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Botaurus stellaris,0,166321351,Least Concern,Stable,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,2,0,1,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0
Charadrius dubius,0,166264107,Least Concern,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
Carex oederi,0,67728960,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pieris rapae,0,211416733,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Arabis hirsuta,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Alopochen aegyptiaca,0,131910647,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Alopochen,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
Corbicula fluminea,1,253512702,Not Applicable,Increasing,Animalia,Mollusca,Bivalvia,Venerida,Cyrenidae,Corbicula,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spinus spinus,0,264582322,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,0,1,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,1,0
Saxicola rubicola,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
Alopecurus pratensis,0,7239556,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Alopecurus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crataegus laevigata,0,68082745,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pieris napi,0,211406568,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,0,0,0,0,0,1,1,1,1,8,12,12,1,4,5,8,13,10,4,0
Neriene montana,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,Neriene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Anas platyrhynchos,1,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,0,12,5,7,2,2,3,7,1,8,8,10,2,3,7,4,6,1,0,1
Muscicapa striata,0,166348124,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Muscicapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Scrophularia auriculata,0,5771354,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Prunus mahaleb,0,48416825,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Regulus ignicapilla,0,166445678,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,2,0
Leersia oryzoides,0,1023200,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Leersia,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Cuculus canorus,0,264553575,Least Concern,Stable,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cuculus,0,0,0,0,2,0,1,0,0,0,0,0,5,0,1,1,1,0,0,0
Sitta europaea,0,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,4,2,0,0,0
Plantago lanceolata,0,2764827,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,2,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Vanellus vanellus,0,166266204,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,0,4,0,0,1,0,0,0,0,14,0,4,4,1,4,7,0,0,4,0
Vallisneria spiralis,1,120206775,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Alismatales,Hydrocharitaceae,Vallisneria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Verbascum blattaria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elodea canadensis,1,13506651,Least Concern,Unknown,Plantae,Tracheophyta,Unknown,Unknown,Unknown,Unknown,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedum acre,0,2758471,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oryctolagus cuniculus,1,217911810,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,0,0,0,0,1,3,6,1,6,2,1,3,3,2,0,0,0,0,1,0
Pardosa amentata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Pardosa,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Torminalis glaberrima,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Torminalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Perdix perdix,0,154496308,Least Concern,Decreasing,Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdix,0,0,0,1,4,0,0,10,3,0,0,0,0,0,1,1,0,0,0,0
Cossus cossus,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Cossidae,Cossus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
