Species Name,Invasive,Assessment ID,Red List Category,Population Trend,Kingdom,Phylum,Class,Order,Family,Genus,Observations_2005,Observations_2006,Observations_2007,Observations_2008,Observations_2009,Observations_2010,Observations_2011,Observations_2012,Observations_2013,Observations_2014,Observations_2015,Observations_2016,Observations_2017,Observations_2018,Observations_2019,Observations_2020,Observations_2021,Observations_2022,Observations_2023,Observations_2024
Viola arvensis,0,2766307,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juncus acutiflorus,0,5708756,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Juncus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veronica praecox,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Valerianella locusta,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valerianella,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trifolium repens,1,7089783,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viola alba,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Polygonia c-album,0,211429424,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Polygonia,0,1,0,0,0,0,2,1,1,2,8,0,0,0,2,0,0,1,0,0
Anacamptis morio,0,7178502,Near Threatened,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Anacamptis,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0
Delphinium consolida,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Delphinium,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Origanum vulgare,0,2762598,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Origanum,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Oenanthe oenanthe,0,200214214,Least Concern,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Oenanthe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Epilobium tetragonum,0,5836260,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Aricia agestis,0,211402055,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Aricia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phalaris arundinacea,1,1021826,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phalaris,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Scilla bifolia,0,2758309,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Scilla,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Alopecurus myosuroides,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Alopecurus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corylus avellana,0,80567135,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,4,1,3,1,7,2,4,4,0,0,0,0,1,0,0,0,0,1,0,0
Coenonympha pamphilus,0,211434061,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Coenonympha,0,0,0,10,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,0
Polypodium vulgare,0,85447699,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Polypodium,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
Phleum pratense,0,7226408,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phleum,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moehringia trinervia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Moehringia,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sciurus vulgaris,0,221731049,Least Concern,Unknown,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,0,0,0,0,0,0,0,5,1,0,0,8,2,0,2,1,0,0,2,0
Euonymus europaeus,0,119836513,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Euonymus,1,1,3,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Hippocrepis comosa,0,20078436,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hippocrepis,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Taraxacum officinale,1,2758459,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Taraxacum,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Columba livia,1,166230154,Least Concern,Unknown,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Quercus petraea,0,3116237,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Luzula forsteri,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Juncaceae,Luzula,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diurnea fagella,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Lypusidae,Diurnea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Leptidea sinapis,0,211398320,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Leptidea,0,0,0,10,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Sympecma fusca,0,208824046,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Odonata,Lestidae,Sympecma,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
Carex paniculata,0,42368835,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Quercus robur,0,3126467,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercus,9,0,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Kickxia spuria,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Kickxia,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pentanema squarrosum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pentanema,0,3,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
Anorthoa munda,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anorthoa,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Poa trivialis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Poa,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Primula veris,0,2764893,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mentha aquatica,0,63304147,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oenanthe lachenalii,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Oenanthe,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solidago canadensis,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Regulus regulus,0,166445158,Least Concern,Decreasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,0,0,0,0,0,0,0,0,0,4,2,8,1,1,0,0,1,0
Chaenomeles japonica,0,174890990,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Chaenomeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Upupa epops,0,166215872,Least Concern,Stable,Animalia,Chordata,Aves,Bucerotiformes,Upupidae,Upupa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Natrix natrix,0,207658588,Least Concern,Stable,Animalia,Chordata,Squamata,Unknown,Colubridae,Natrix,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chloris chloris,0,166412593,Least Concern,Decreasing,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,1,2,0
Narcissus pseudonarcissus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Narcissus,8,0,1,0,6,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0
Platanthera chlorantha,0,7156026,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Platanthera,0,1,1,0,0,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0
Dianthus carthusianorum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Dianthus,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Carex spicata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sambucus nigra,0,88328586,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,0,1,1,0,1,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0
Aphthona venustula,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Aphthona,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Catapodium rigidum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Catapodium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melittis melissophyllum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Melittis,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carex pseudocyperus,0,42369247,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noccaea perfoliata,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Noccaea,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Teucrium montanum,0,2764253,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Teucrium,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Himantoglossum hircinum,0,7163558,Least Concern,Decreasing,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Himantoglossum,0,3,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0
Callophrys rubi,0,211416042,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
Helianthemum nummularium,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,0,1,1,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
Veronica chamaedrys,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fringilla coelebs,0,166409759,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Fringilla,19,1,0,0,0,0,0,2,2,0,0,19,2,16,13,15,17,7,7,0
Xerolycosa miniata,0,Not Found,Unknown,Unknown,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,Xerolycosa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reseda luteola,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Resedaceae,Reseda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viola hirta,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,0,3,3,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Apodemus sylvaticus,0,221788084,Least Concern,Stable,Animalia,Chordata,Mammalia,Rodentia,Muridae,Apodemus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Myosotis arvensis,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hyoscyamus niger,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Hyoscyamus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cirsium acaulon,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Avenula pubescens,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Avenula,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pimpinella saxifraga,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Pimpinella,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sabulina tenuifolia,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sabulina,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sesleria caerulea,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Sesleria,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Portulaca oleracea,0,65924501,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Portulacaceae,Portulaca,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanessa atalanta,0,211395048,Least Concern,Increasing,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,0,1,0,1,0,0,0,1,2,0,0,0,1,0,1,0,0,2,3,0
Ranunculus sardous,0,5708329,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Motacilla cinerea,0,221313612,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Carlina vulgaris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Carlina,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Galium parisiense,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Galium,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Sonchus oleraceus,1,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plantago major,0,1257878,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allium rotundum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Allium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erinaceus europaeus,1,213411773,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Erinaceomorpha,Erinaceidae,Erinaceus,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Thymus praecox,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arctium minus,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Arctium,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Cerastium arvense,0,67729130,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Cerastium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Potentilla reptans,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Frangula alnus,1,68082189,Least Concern,Increasing,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Frangula,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Carex oederi,0,67728960,Least Concern,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arabis hirsuta,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Arabis,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helianthemum apenninum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malvales,Cistaceae,Helianthemum,0,3,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0
Linum catharticum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
Pieris rapae,0,211416733,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,0,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0
Asplenium adiantum-nigrum,0,83467491,Least Concern,Stable,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,Asplenium,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
Geranium pyrenaicum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spinus spinus,0,264582322,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Spinus,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,3,0
Saxicola rubicola,0,Not Found,Unknown,Unknown,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,1,0
Crataegus laevigata,0,68082745,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Crataegus,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sympetrum sanguineum,0,269770755,Least Concern,Stable,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Sympetrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Eucera nigrescens,0,21147690,Least Concern,Unknown,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Eucera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Erithacus rubecula,0,166350059,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Erithacus,5,1,0,0,0,0,0,0,3,0,0,16,2,13,5,16,14,3,6,0
Pieris napi,0,211406568,Least Concern,Decreasing,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Anas platyrhynchos,1,166199836,Least Concern,Decreasing,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,7,1,1,5,0
Scrophularia auriculata,0,5771354,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Scrophularia,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Prunus mahaleb,0,48416825,Least Concern,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
Asparagus officinalis,1,19392993,Least Concern,Stable,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Regulus ignicapilla,0,166445678,Least Concern,Increasing,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Laurus nobilis,0,119996864,Least Concern,Decreasing,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Laurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cuculus canorus,0,264553575,Least Concern,Stable,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Cuculus,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Tragopogon dubius,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Tragopogon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sitta europaea,0,199569378,Least Concern,Stable,Animalia,Chordata,Aves,Passeriformes,Sittidae,Sitta,2,0,0,0,0,0,1,0,3,0,0,0,0,12,2,6,2,3,2,0
Plantago lanceolata,0,2764827,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Plantago,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanellus vanellus,0,166266204,Vulnerable,Decreasing,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,0,0,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,2,0
Epilobium obscurum,0,5823909,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Epilobium,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Sedum acre,0,2758471,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Oryctolagus cuniculus,1,217911810,Near Threatened,Decreasing,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,1,0,2,1,0
Phleum bertolonii,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Phleum,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melitaea cinxia,0,211405253,Least Concern,Stable,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Digitaria ischaemum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Digitaria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Torminalis glaberrima,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Torminalis,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lacerta bilineata,0,137852254,Least Concern,Decreasing,Animalia,Chordata,Squamata,Unknown,Lacertidae,Lacerta,0,0,0,0,0,0,0,0,0,8,3,0,0,0,4,0,0,2,0,1
Prunus persica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Perdix perdix,0,154496308,Least Concern,Decreasing,Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdix,4,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,2,3,2,0
Thalictrum flavum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Thalictrum,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viola riviniana,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viola rupestris,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Thymus serpyllum,0,2764283,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Thymus,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhamnus cathartica,1,128942433,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lolium arundinaceum,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Lolium,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Betula pendula,0,3115662,Least Concern,Stable,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Betula,0,0,0,0,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
Veronica persica,0,Not Found,Unknown,Unknown,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
