Month,Fire Area (m2),Max Precipitation,Min Precipitation,Avg Precipitation,Max Temperature,Min Temperature,Avg Temperature,Max Soil Moisture,Min Soil Moisture,Avg Soil Moisture,Max Wind Speed,Min Wind Speed,Avg Wind Speed,Evergreen needleleaf forest,Evergreen broadleaf forest,Deciduous needleleaf forest,Deciduous broadleaf forest,Mixed forest,Wooded grassland,Other wooded land,Open shrubland,Savanna,Grassland,Permanent wetlands,Cropland,Urban and built-up,Cropland/natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated,Water,Urban areas,"('Asteraceae',)","('Fabaceae',)","('Hydropsychidae',)","('Sylviidae',)","('Caryophyllaceae',)","('Caprifoliaceae',)","('Lecanoraceae',)","('Rubiaceae',)","('Brassicaceae',)","('Eumenidae',)","('Campanulaceae',)","('Boraginaceae',)","('Apiaceae',)","('Amaryllidaceae',)","('Phylloscopidae',)","('Ranunculaceae',)","('Violaceae',)","('Rosaceae',)","('Physciaceae',)","('Collemataceae',)","('Aegithalidae',)","('Acarosporaceae',)","('Candelariaceae',)","('Asparagaceae',)","('Aspleniaceae',)","('Apocynaceae',)","('Acrocephalidae',)","('Cyperaceae',)","('Cistaceae',)","('Cettiidae',)","('Orobanchaceae',)","('Orchidaceae',)","('Megachilidae',)","('Liliaceae',)","('Cladoniaceae',)","('Colchicaceae',)","('Convolvulaceae',)","('Parmeliaceae',)","('Ramalinaceae',)","('Psoraceae',)","('Placynthiaceae',)","('Papaveraceae',)","('Scrophulariaceae',)","('Saxifragaceae',)","('Upupidae',)","('Zygaenidae',)",Population,"('Plantaginaceae',)","('Lacertidae',)","('Lamiaceae',)","('Lasiocampidae',)","('Pyralidae',)","('Arbaciidae',)","('Aeshnidae',)","('Erebidae',)","('Phoenicopteridae',)","('Cheloniidae',)","('Empusidae',)","('Platycnemididae',)","('Sphingidae',)","('Strombidae',)","('Poaceae',)","('Cupressaceae',)","('Polygalaceae',)","('Crassulaceae',)","('Berberidaceae',)","('Juncaceae',)","('Fagaceae',)","('Geraniaceae',)","('Cystopteridaceae',)","('Dryopteridaceae',)","('Rhamnaceae',)","('Plumbaginaceae',)","('Linaceae',)","('Potamidae',)","('Anacardiaceae',)","('Grossulariaceae',)","('Crabronidae',)","('Euphorbiaceae',)","('Araceae',)","('Caliciaceae',)","('Polygonaceae',)","('Mutillidae',)","('Peltigeraceae',)","('Malvaceae',)","('Sapindaceae',)","('Primulaceae',)","('Sapygidae',)","('Thesiaceae',)","('Viscaceae',)","('Vitaceae',)","('Ascalaphidae',)","('Anobiidae',)","('Anguidae',)","('Acrididae',)","('Crambidae',)","('Lycosidae',)","('Mantidae',)","('Julidae',)","('Mustelidae',)","('Meliaceae',)","('Pyrrhocoridae',)","('Tortricidae',)","('Geometridae',)","('Depressariidae',)","('Unknown',)","('Notodontidae',)","('Psychidae',)","('Cossidae',)","('Ixodidae',)","('Brachodidae',)","('Pisauridae',)","('Oecophoridae',)","('Nolidae',)","('Lamnidae',)","('Salticidae',)","('Testudinidae',)","('Clausiliidae',)","('Enidae',)","('Achatinidae',)","('Geomitridae',)","('Helicidae',)","('Orculidae',)","('Cochlostomatidae',)","('Ferussaciidae',)","('Pomatiidae',)","('Chondrinidae',)","('Cardiidae',)","('Capparaceae',)","('Arcidae',)","('Haliplidae',)","('Cucurbitaceae',)","('Cypraeidae',)","('Moraceae',)","('Margaritidae',)","('Mactridae',)","('Lauriidae',)","('Iridaceae',)","('Oxychilidae',)","('Pyramidulidae',)","('Stratiomyidae',)","('Tellinidae',)","('Trissexodontidae',)","('Vitrinidae',)","('Amaranthaceae',)","('Mangeliidae',)","('Rissoidae',)","('Colubridae',)","('Tamaricaceae',)","('Selaginellaceae',)","('Asphodelaceae',)","('Cactaceae',)","('Cerithiidae',)","('Armadillidiidae',)","('Armadillidae',)","('Araneidae',)","('Astropectinidae',)","('Buthidae',)","('Oxalidaceae',)","('Nemopteridae',)","('Lampyridae',)","('Lygaeidae',)","('Rissoellidae',)","('Ranidae',)","('Solanaceae',)","('Sparidae',)","('Testudinellidae',)","('Lepadellidae',)","('Asplanchnidae',)","('Resedaceae',)","('Morchellaceae',)","('Pteridaceae',)","('Poeciliidae',)","('Salamandridae',)","('Psychomyiidae',)","('Rhyacophilidae',)","('Endomychidae',)","('Certhiidae',)","('Callionymidae',)","('Gekkonidae',)","('Labridae',)","('Hydroptilidae',)","('Mugilidae',)","('Polyporaceae',)","('Trachinidae',)","('Aizoaceae',)","('Sarcoscyphaceae',)","('Pinaceae',)","('Glareolidae',)","('Gryllidae',)","('Biebersteiniaceae',)","('Calopterygidae',)","('Lythraceae',)","('Equisetaceae',)","('Pompilidae',)","('Pentatomidae',)","('Schizopetalidae',)","('Cicadellidae',)","('Viburnaceae',)","('Hexanchidae',)","('Otididae',)","('Glaphyridae',)","('Smilacaceae',)","('Erinaceidae',)","('Eresidae',)","('Hydnangiaceae',)","('Geotrupidae',)","('Helvellaceae',)","('Ericaceae',)","('Hypericaceae',)","('Oleaceae',)","('Araliaceae',)","('Urticaceae',)","('Amelidae',)","('Gloeophyllaceae',)","('Felidae',)","('Targioniaceae',)","('Boidae',)","('Meloidae',)","('Leporidae',)","('Phyllodactylidae',)","('Porcellionidae',)","('Sicariidae',)",Vegetation Count,Regional Fuel Content
2015-03-01,0.0,30.73735146023182,0.00017881393432617188,5.17263377833495,13.230000000000018,1.8500000000000227,8.867517679192474,0.41053202748298645,0.41053202748298645,0.41362667954958277,2.1931638178932835,0.04713819115549772,0.9690828704243353,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-04-01,0.0,8.32861860118328,0.0004351138045421976,1.0607248390960413,25.130000000000052,7.190000000000055,17.2684775551038,0.38321563601493835,0.38321563601493835,0.3774243291384115,2.5264043642307885,0.24950933557700222,0.9977606001830931,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-05-01,0.0,22.1037869194447,0.0,2.149925410269609,33.07000000000005,17.53000000000003,24.4199819249788,0.32486721873283386,0.32486721873283386,0.3170131847690851,2.5790977299041886,0.3888518053933479,1.208338579671413,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-06-01,0.0,13.099476695117573,0.0,2.724536655815872,34.47000000000003,13.270000000000039,25.68915737525282,0.27294835448265076,0.27294835448265076,0.25476067322797286,2.205380876906121,0.6634905204726116,1.0563796873191151,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-07-01,0.0,10.648787021636963,0.0,0.3737091595717545,36.23000000000002,22.110000000000014,29.960180419375035,0.1996813416481018,0.1996813416481018,0.20789944635222135,1.197357639676022,0.43353011431153154,0.7375290402804409,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-08-01,0.0,5.234101769985955,0.0,0.9066471088586973,35.55000000000001,23.83000000000004,29.812595189265892,0.21742083132266998,0.21742083132266998,0.20104645871030635,2.2496052061696488,0.5950587881915309,1.0221214636845892,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-09-01,0.0,18.99254620064994,0.0,2.633734715173094,34.670000000000016,21.150000000000034,27.782350888681606,0.22296150028705597,0.22296150028705597,0.21766947038447895,2.02099714109178,0.6141726362940243,0.9927455474843911,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-10-01,0.0,46.65011167526245,0.0,4.061235973032982,24.05000000000001,6.250000000000057,18.23094599751505,0.3059074282646179,0.3059074282646179,0.30429024399279025,2.2831164865293925,0.9906414451822158,1.4279604150339296,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-11-01,0.0,18.120072608041937,0.0,1.8771845443830817,19.27000000000004,8.630000000000052,14.904982663236638,0.3134075701236725,0.3134075701236725,0.3135540236394626,2.522130386804996,1.650537493524507,2.038261877622654,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2015-12-01,0.0,8.74394178390503,0.0,0.7178029374380471,11.390000000000043,-5.229999999999961,7.482693940626689,0.3205464482307434,0.3205464482307434,0.3193300144550518,2.0554169515197556,0.08054043756909383,0.6946767298914059,131.87058823529412,0,0,0,0,0,0,54.113725490196074,236.39607843137253,305.8980392156863,6.0,0,4,0,0,0,0,0,10.0,10.0,2.0,3.0,1.0,2.0,12.0,1.0,6.0,1.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,4.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8034855864995936
2016-01-01,0.0,19.40426230430603,0.000852346317969932,3.493584807923349,11.690000000000055,-1.089999999999975,5.365017628485134,0.36321598291397095,0.36321598291397095,0.3557281742175928,3.390480053263602,0.2496015225212041,1.2838575634637153,138.97647058823534,0,0,0,0,0,0,66.86274509803921,205.6078431372549,310.83137254901965,4.0,0,4,0,0,0,0,0,6.0,3.0,2.0,9.0,1.0,1.0,12.0,2.0,10.0,1.0,4.0,9.0,4.0,1.0,4.0,3.0,1.0,4.0,8.0,4.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,9.0,2019.3934740337677,1.0,9.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,9.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009591836734693878,3.8791221183432585
